canonical_person_id,canonical_full_name,canonical_national_id,canonical_phone,canonical_email,canonical_dob,canonical_gender,canonical_county,canonical_sub_county,canonical_ward,canonical_address
1604,Susan Kanampiu,45010574,072106020,susan.kanampiu@yahoo.com,1978-07-20,Female,Turkana,Turkana West,Lopur,"House 44, Juja Street, Tom Mboya"
1605,John Musyimi,84541703,071483087,john.musyimi@gmail.com,1995-07-06,Male,Kiambu,Githunguri,Githunguri,"Plot 163, Lane 17, Ngong"
1606,Mugo Kaimenyi,82592239,072624635,mugo.kaimenyi@outlook.com,1993-10-13,Male,Machakos,Masinga,Muthesya,"Plot 14, Lane 4, Karen"
1607,Wafula Salim,61109406,077690727,wafula.salim@yahoo.com,1950-05-27,Female,Nakuru,Subukia,Subukia,"House 370, Mugumo Drive, Outering"
1608,Wanyonyi Wachira,58798639,072675456,wanyonyi.wachira@gmail.com,1976-08-06,Male,Nairobi,Dagoretti South,Uthiru,"House 66, Kiambu Road Avenue, Kilimani"
1609,Mary Kaimenyi Mwirigi,67437930,077561696,mary.mwirigi@gmail.com,1975-08-17,Female,Kiambu,Kiambu,Kihara,"Plot 209, Lane 1, Parklands"
1610,Gitobu Lois Kinya,19250084,074765235,gitobu.kinya@yahoo.com,1979-11-23,Female,Kiambu,Kiambu,Riabai,"House 10, Tom Mboya Avenue, Ngong Road"
1611,Awiti Senteu Mwamburi,78593346,010525861,awiti.mwamburi@gmail.com,1997-12-02,Male,Nakuru,Kuresoi South,Tinet,"House 4, Lavington Avenue, Kangundo"
1612,Awino Olela,69976098,010720405,awino.olela@hotmail.com,1993-06-02,Male,Kisumu,Muhoroni,Chemelil,"House 259, Lenana Street, Ngong Road"
1613,Leshan Kaloki Hassan,21206698,077771559,leshan.hassan@gmail.com,1975-06-15,Female,Nakuru,Gilgil,Murindat,"Plot 21, Lane 11, River Road"
1614,Hannah Ochieng Waithera,21333842,010461006,hannah.waithera@outlook.com,1953-07-25,Female,Uasin Gishu,Kapseret,Simat/Kapseret,"Plot 421, Lane 15, Kilimani"
1615,Ombati Silas Onsongo,38265460,078646008,ombati.onsongo@gmail.com,1961-02-09,Male,Uasin Gishu,Kesses,Cheptiret/Kipchamo,"Plot 262, Lane 19, Mombasa Road"
1616,Chepkoech Marete,10016145,070120536,chepkoech.marete@gmail.com,1992-07-28,Male,Nairobi,Kibra,Laini Saba,"Plot 423, Lane 9, Outering"
1617,Kipkemoi Ndunge Lenguro,59449217,073578680,kipkemoi.lenguro@gmail.com,1995-08-03,Male,Bomet,Bomet Central,Chesoen,"Plot 193, Lane 5, Ruiru"
1618,Martha Nekesa,75413577,011439150,martha.nekesa@gmail.com,1993-04-04,Female,Trans Nzoia,Endebess,Chepchoina,"House 438, Ruiru Avenue, Kiambu Road"
1619,Brenda Tsuma,35100154,073739150,brenda.tsuma@outlook.com,1993-11-05,Female,Kakamega,Shinyalu,Isukha North,"House 149, Limuru Drive, Thika Superhighway"
1620,Kioko Kiprono,41759505,070188062,kioko.kiprono@outlook.com,1978-12-16,Female,Nairobi,Kibra,Makina,"House 348, Kenyatta Road, Lenana"
1621,Onyango Kihika,23330923,011106454,onyango.kihika@gmail.com,1983-08-12,Male,Nairobi,Westlands,Kitisuru,"Plot 283, Lane 10, Mombasa Road"
1622,Kariuki Koech,61372134,077325246,kariuki.koech@yahoo.com,1990-11-14,Male,Bungoma,Mt. Elgon,Kaptama,"House 129, Mugumo Drive, Tom Mboya"
1623,Kinyua Kipkemoi,10978095,010568358,kinyua.kipkemoi@gmail.com,1975-03-12,Male,Nakuru,Naivasha,Hells Gate,"Plot 111, Lane 5, Waiyaki"
1624,Muriuki Maina Mutisya,43415626,078158926,muriuki.mutisya@outlook.com,1980-02-18,Female,Nakuru,Bahati,Dundori,"House 54, Karen Road, Ruaraka"
1625,Brenda Mokua,64247608,078405900,brenda.mokua@yahoo.com,1980-11-10,Male,Nairobi,Dagoretti South,Ngando,"Plot 200, Lane 15, Juja"
1626,Brian Syombua Bett,33231328,071544981,brian.bett@gmail.com,1995-03-07,Female,Mombasa,Changamwe,Miritini,"House 39, Garden Estate Street, Juja"
1627,Jepkoech Onyango Olela,75817532,075770361,jepkoech.olela@gmail.com,1990-11-10,Female,Trans Nzoia,Kiminini,Sirende,"House 448, Karen Drive, Kilimani"
1628,Onsongo Habakkuk Salim,53043124,078207891,onsongo.salim@hotmail.com,1983-11-10,Male,Uasin Gishu,Turbo,Huruma,"Plot 210, Lane 14, Ngong"
1629,Flora Mutua,91306888,076209472,flora.mutua@gmail.com,1982-02-16,Male,Nairobi,Kibra,Woodley,"Plot 463, Lane 3, Athi River"
1630,Lilian Kioko,56076501,074358757,lilian.kioko@gmail.com,1992-09-26,Female,Nairobi,Westlands,Kangemi,"House 298, Juja Street, Parklands"
1631,Senteu Mwango,95430630,070440398,senteu.mwango@gmail.com,1997-02-15,Male,Nairobi,Westlands,Kitisuru,"House 108, Jogoo Road, River Road"
1632,Simiyu Okello,29948188,075406503,simiyu.okello@hotmail.com,2006-10-16,Male,Kiambu,Kikuyu,Kinoo,"House 334, Moi Avenue Road, Argwings Kodhek"
1633,Nashipae Kipsang,41394014,011745552,nashipae.kipsang@gmail.com,1988-03-25,Male,Nairobi,Lang'ata,Nyayo Highrise,"House 342, Kenyatta Avenue, Argwings Kodhek"
1634,Kiprotich Muthoka Kipsang,48080929,074384168,kiprotich.kipsang@gmail.com,1979-10-02,Female,Kakamega,Ikolomani,Idakho East,"House 376, Kiambu Street, Westlands"
1635,Harun Kanana Wanyonyi,85902034,077231654,harun.wanyonyi@hotmail.com,1964-10-17,Male,Kilifi,Malindi,Kakuyuni,"Plot 460, Lane 8, Limuru"
1636,Daniel Muthuri,75910139,011451239,daniel.muthuri@gmail.com,1986-11-21,Male,Machakos,Kangundo,Kangundo North,"House 7, Lavington Street, Waiyaki"
1637,Ombati Anthony Mwirigi,65767719,079393415,ombati.mwirigi@yahoo.com,2000-09-13,Female,Meru,Tigania East,Thangatha,"House 278, Westlands Avenue, Kangundo"
1638,Cecilia Faith Auma,80510741,010513029,cecilia.auma@gmail.com,1964-04-27,Male,Nakuru,Naivasha,Biashara-Naivasha,"Plot 174, Lane 4, Kileleshwa"
1639,Kanampiu Wekesa Mogaka,34360444,076605915,kanampiu.mogaka@yahoo.com,1982-10-01,Female,Mombasa,Jomvu,Miritini,"Plot 263, Lane 12, Ngong"
1640,Jonathan Alice Wairimu,70058440,076875491,jonathan.wairimu@outlook.com,1973-03-09,Female,Kisumu,Nyando,Awasi/Onjiko,"Plot 133, Lane 13, Waiyaki"
1641,Haggai Awiti Awiti,62450460,011791330,haggai.awiti@yahoo.com,1976-05-25,Male,Kilifi,Ganze,Sokoke,"Plot 103, Lane 15, Juja"
1642,Michael Oduya,84638799,010584759,michael.oduya@gmail.com,1965-05-03,Male,Kisumu,Nyando,Kabonyo/Kanyagwal,"House 337, Kasarani Road, Kiambu Road"
1643,Harun Wangari,16637694,011347357,harun.wangari@gmail.com,1965-02-18,Male,Kisumu,Kisumu East,Kajulu,"House 331, Kitisuru Street, Waiyaki"
1644,Florence Adhiambo Kasina,46044786,010911632,florence.kasina@gmail.com,1991-08-20,Male,Nairobi,Dagoretti North,Gatina,"House 426, Jogoo Avenue, Lavington"
1645,Awiti Elizabeth Waithera,14688586,075731511,awiti.waithera@hotmail.com,1991-12-13,Male,Nairobi,Dagoretti North,Kawangware,"Plot 201, Lane 7, Thika"
1646,Naisula Githinji Ogero,17076084,079551550,naisula.ogero@gmail.com,1994-10-09,Female,Mombasa,Likoni,Bofu,"Plot 63, Lane 14, Lavington"
1647,Priscilla Gacheru,86592800,079318675,priscilla.gacheru@gmail.com,1965-09-23,Male,Meru,Igembe Central,Kiegoi,"House 68, Juja Street, Mombasa Road"
1648,Eunice Jepkoech Muthama,15276122,074977382,eunice.muthama@gmail.com,1984-07-13,Female,Kiambu,Limuru,Limuru Central,"Plot 362, Lane 4, Ngong"
1649,Silas Muema,38844653,077858160,silas.muema@gmail.com,1961-04-11,Female,Bungoma,Bumula,Kabula,"Plot 306, Lane 6, Argwings Kodhek"
1650,Akinyi Barasa,49822568,079769527,akinyi.barasa@gmail.com,2001-10-05,Female,Kisumu,Kisumu West,West Kisumu,"Plot 320, Lane 5, Waiyaki"
1651,Senteu Wanjala,48098536,077805924,senteu.wanjala@gmail.com,1994-07-03,Male,Trans Nzoia,Saboti,Machewa,"House 57, Kileleshwa Road, Outering"
1652,Owuor Haggai Mwendwa,20072117,070604132,owuor.mwendwa@gmail.com,1999-11-28,Male,Machakos,Matungulu,Matungulu West,"Plot 266, Lane 2, Juja"
1653,Awiti Mogaka,83676377,074598647,awiti.mogaka@outlook.com,1999-03-17,Female,Machakos,Mavoko,Athi River,"Plot 192, Lane 3, Westlands"
1654,Timothy Martha Anyango,31161881,076980333,timothy.anyango@yahoo.com,1980-09-15,Female,Bungoma,Kimilili,Kamukuywa,"House 45, Kasarani Drive, Likoni"
1655,Njeri Mutwiri,30138834,075721078,njeri.mutwiri@yahoo.com,1989-02-04,Male,Mombasa,Likoni,Shika Adabu,"House 164, Kiambu Road Road, Ruiru"
1656,Mwangi Akinyi Naliaka,47959633,077320919,mwangi.naliaka@outlook.com,1987-09-18,Female,Kilifi,Kaloleni,Kayafungo,"Plot 83, Lane 17, Langata"
1657,Ombati Jepchumba Awino,36616333,075943760,ombati.awino@hotmail.com,2001-05-22,Male,Nairobi,Dagoretti South,Uthiru,"House 440, Kilimani Street, Outering"
1658,Stephen Mworoa Mwangolo,97371709,076756614,stephen.mwangolo@gmail.com,2005-01-09,Female,Kilifi,Kilifi South,Junju,"Plot 399, Lane 4, Garden Estate"
1659,Ombati Munyao,41971752,073170475,ombati.munyao@gmail.com,1973-04-23,Female,Kisumu,Muhoroni,Masogo/Nyang'oma,"Plot 398, Lane 2, River Road"
1660,Opiyo Christopher Mwirigi,89748650,071367398,opiyo.mwirigi@gmail.com,1962-12-09,Female,Nairobi,Lang'ata,Nyayo Highrise,"Plot 141, Lane 15, Langata"
1661,Kerubo Koross,92766793,011586729,kerubo.koross@hotmail.com,1978-06-05,Female,Kilifi,Magarini,Garashi,"Plot 408, Lane 6, Kileleshwa"
1662,Diana Philemon Otula,89362594,077490044,diana.otula@hotmail.com,1988-12-09,Male,Nyeri,Kieni,Mwiyogo/Endarasha,"House 480, Parklands Street, Garden Estate"
1663,Edward Bett,36673215,079804365,edward.bett@hotmail.com,1992-02-27,Female,Turkana,Turkana Central,Lodwar Township,"Plot 417, Lane 7, Kenyatta"
1664,Ondieki Wanyonyi,37685026,071375943,ondieki.wanyonyi@yahoo.com,2004-04-01,Female,Nairobi,Westlands,Kitisuru,"Plot 36, Lane 10, Parklands"
1665,Syokau Kipchumba,95120667,077453007,syokau.kipchumba@hotmail.com,2003-04-18,Female,Nairobi,Kasarani,Ruai,"Plot 474, Lane 8, Kileleshwa"
1666,Kipkemboi Flora Kinya,65580224,073897876,kipkemboi.kinya@hotmail.com,1987-09-15,Female,Kiambu,Ruiru,Kahawa Sukari,"House 115, Ngong Street, Thika Superhighway"
1667,Akinyi Mogaka Omondi,26198289,070632391,akinyi.omondi@gmail.com,1980-09-24,Female,Nairobi,Dagoretti South,Mutuini,"Plot 338, Lane 6, Moi Avenue"
1668,Anna Waithera,48255161,076199546,anna.waithera@gmail.com,1984-12-08,Male,Mombasa,Jomvu,Miritini,"House 387, Kiambu Road Drive, Argwings Kodhek"
1669,Dennis Sharon Kioko,95126041,075836875,dennis.kioko@gmail.com,1991-09-25,Male,Kilifi,Kilifi South,Chasimba,"Plot 337, Lane 12, Kiambu Road"
1670,Amos Mbaka Kibathi,62900471,073155613,amos.kibathi@gmail.com,1962-06-17,Male,Kiambu,Kiambu,Riabai,"House 473, Limuru Street, Kasarani"
1671,Nyaboke Kipkorir,23337370,076116887,nyaboke.kipkorir@yahoo.com,1981-09-19,Female,Mombasa,Kisauni,Mjambere,"House 137, Karen Drive, Karen"
1672,Awiti Mutwiri,96251321,072529391,awiti.mutwiri@outlook.com,1997-02-19,Female,Nairobi,Lang'ata,South C,"Plot 406, Lane 15, Kikuyu"
1673,Nafula Harun Mohamed,63523596,072930586,nafula.mohamed@outlook.com,1988-01-25,Female,Kakamega,Lugari,Mautuma,"Plot 89, Lane 7, Thika Superhighway"
1674,Dorothy Towett,86986647,078600525,dorothy.towett@gmail.com,1991-01-12,Male,Kilifi,Magarini,Sabaki,"Plot 154, Lane 14, Karen"
1675,Kinyua Jebet Mwirigi,86438116,076665898,kinyua.mwirigi@hotmail.com,1988-07-24,Male,Meru,Central Imenti,Gatimbi,"Plot 198, Lane 12, Tom Mboya"
1676,Anyango Kipkoech Mulwa,83018930,010237422,anyango.mulwa@gmail.com,1974-10-01,Male,Turkana,Loima,Lokiriama/Lorengippi,"Plot 90, Lane 3, Thika Superhighway"
1677,Faith Rebecca Wanyoike,85366409,076517326,faith.wanyoike@gmail.com,1991-08-27,Female,Nairobi,Dagoretti North,Kawangware,"House 102, Ngong Avenue, Kikuyu"
1678,Ndinda Kipkemboi,45146796,070812074,ndinda.kipkemboi@yahoo.com,1968-12-27,Female,Trans Nzoia,Saboti,Saboti,"House 386, Kiambu Drive, Kilimani"
1679,Kwamboka Mugo Salim,13856812,071569656,kwamboka.salim@yahoo.com,1978-11-02,Female,Nairobi,Dagoretti North,Kilimani,"House 353, Kitisuru Avenue, Moi Avenue"
1680,Syombua Kimutai,29846665,011124314,syombua.kimutai@gmail.com,1997-01-19,Female,Kiambu,Kiambu,Ndumberi,"Plot 134, Lane 11, Ngong Road"
1681,Kipkorir Githinji,99066240,011300903,kipkorir.githinji@outlook.com,1999-01-13,Female,Nairobi,Dagoretti North,Kawangware,"House 188, Outering Avenue, Outering"
1682,Nanjala Awiti,44078615,076666672,nanjala.awiti@hotmail.com,2005-12-18,Male,Trans Nzoia,Kiminini,Nabiswa,"Plot 476, Lane 20, Kasarani"
1683,Ongeri Kanampiu,72081735,011898625,ongeri.kanampiu@outlook.com,2002-01-28,Male,Nairobi,Westlands,Kangemi,"House 335, Ngong Drive, Limuru"
1684,Momanyi Naliaka,80313876,071745390,momanyi.naliaka@gmail.com,1993-02-10,Male,Kakamega,Butere,Marama South,"House 440, Athi River Street, Kiambu Road"
1685,Masinde Musalia,86830303,072364962,masinde.musalia@hotmail.com,1981-02-15,Male,Kiambu,Ruiru,Kahawa Wendani,"House 21, Karen Drive, Lavington"
1686,Wairimu Mcharo,52939958,070678260,wairimu.mcharo@hotmail.com,1960-10-17,Male,Kiambu,Lari,Kijabe,"Plot 392, Lane 15, Westlands"
1687,Gitobu Christopher Kipsang,25681323,079563075,gitobu.kipsang@yahoo.com,1969-06-11,Male,Kisumu,Seme,Central Seme,"House 463, Ruiru Street, Tom Mboya"
1688,Mary Muthama,26773207,071137340,mary.muthama@yahoo.com,1972-02-13,Female,Nyeri,Mathira,Konyu,"Plot 368, Lane 11, Kangundo"
1689,Lois Kipkirui,58008794,074472724,lois.kipkirui@gmail.com,1975-09-17,Female,Nyeri,Mukurweini,Githi,"Plot 294, Lane 8, Tom Mboya"
1690,Esther Baya,24131536,079651945,esther.baya@yahoo.com,2005-08-15,Male,Mombasa,Changamwe,Changamwe,"Plot 11, Lane 19, Langata"
1691,Allan Saidimu,40112517,072491918,allan.saidimu@gmail.com,1994-09-25,Male,Kisumu,Nyakach,Central Nyakach,"Plot 389, Lane 6, Waiyaki"
1692,Kariuki Baya,62193650,078198157,kariuki.baya@hotmail.com,1973-08-16,Male,Machakos,Matungulu,Matungulu West,"House 318, Langata Avenue, Mugumo"
1693,Leshan Opiyo Njoroge,69721691,078459065,leshan.njoroge@hotmail.com,2004-04-21,Female,Bungoma,Bumula,Kabula,"Plot 173, Lane 2, Jogoo"
1694,Pauline Katua,61378678,073316314,pauline.katua@outlook.com,1995-09-24,Female,Nairobi,Kibra,Makina,"Plot 453, Lane 19, Parklands"
1695,Margaret Marete,21965928,074823328,margaret.marete@outlook.com,1985-01-17,Female,Kilifi,Malindi,Kakuyuni,"Plot 397, Lane 7, Kiambu"
1696,Mogaka Wairimu Adoyo,62805153,071642133,mogaka.adoyo@gmail.com,1970-01-12,Male,Kakamega,Mumias West,Mutema,"House 14, Kenyatta Drive, Lenana"
1697,Priscilla Catherine Odhiambo,46260563,077556996,priscilla.odhiambo@gmail.com,1958-03-09,Female,Nairobi,Dagoretti North,Kileleshwa,"Plot 80, Lane 13, Tom Mboya"
1698,Kimeu Langat,80991051,073584657,kimeu.langat@gmail.com,1994-10-26,Male,Kiambu,Limuru,Limuru East,"House 396, Kikuyu Avenue, Waiyaki"
1699,Allan Chepkwony,48462628,010971498,allan.chepkwony@outlook.com,1997-01-14,Female,Meru,Igembe Central,Athiru Gaiti,"House 206, Athi River Road, Argwings Kodhek"
1700,Opiyo Priscilla Mutai,92633612,073759479,opiyo.mutai@hotmail.com,1987-12-14,Female,Trans Nzoia,Kwanza,Kwanza,"Plot 135, Lane 5, Ngong Road"
1701,Kiprotich Nyambane,63690535,075905598,kiprotich.nyambane@gmail.com,1970-08-18,Female,Uasin Gishu,Ainabkoi,Kaptagat,"House 151, Ngong Avenue, Kiambu Road"
1702,John Kimani Kivuva,63573878,010499762,john.kivuva@outlook.com,2004-01-19,Female,Nakuru,Bahati,Kiamaina,"Plot 44, Lane 17, Outering"
1703,Muriuki Langat,62862467,075555607,muriuki.langat@hotmail.com,1993-12-16,Male,Kisumu,Nyakach,Central Nyakach,"Plot 358, Lane 13, Garden Estate"
1704,Moraa Wabomba,67742815,077673833,moraa.wabomba@outlook.com,1985-07-14,Male,Meru,Igembe Central,Akachiu,"Plot 205, Lane 3, Argwings Kodhek"
1705,Naliaka Nabwire,73226109,073117876,naliaka.nabwire@gmail.com,1980-03-15,Female,Uasin Gishu,Kesses,Cheptiret/Kipchamo,"Plot 7, Lane 19, Ngong"
1706,Nashipae Kipchumba,84819541,070800281,nashipae.kipchumba@gmail.com,1969-05-12,Female,Mombasa,Likoni,Bofu,"Plot 101, Lane 3, Athi River"
1707,Lilian Okoth Musyoka,62920955,011762386,lilian.musyoka@outlook.com,1990-04-25,Male,Kilifi,Rabai,Rabai/Kisurutini,"House 349, Thika Superhighway Avenue, Athi River"
1708,Ojwang Kimeu Onsongo,48003458,074161295,ojwang.onsongo@gmail.com,1988-02-13,Male,Kilifi,Magarini,Magarini,"House 318, Uhuru Drive, Likoni"
1709,Pauline Wanjohi,16194289,070551443,pauline.wanjohi@gmail.com,1973-07-15,Female,Nairobi,Dagoretti South,Uthiru,"House 371, Parklands Road, Waiyaki"
1710,Wanjiku Mwania,62791055,075273912,wanjiku.mwania@yahoo.com,1952-05-11,Male,Kakamega,Shinyalu,Isukha Central,"House 78, Kikuyu Road, Kiambu"
1711,Chepkirui Kamau,83745996,077989169,chepkirui.kamau@hotmail.com,1999-05-27,Female,Meru,Buuri,Kibirichia,"House 339, Kangundo Road, Kitisuru"
1712,Agnes Kamau,94856640,011200717,agnes.kamau@gmail.com,1984-11-04,Female,Kilifi,Rabai,Rabai/Kisurutini,"House 390, Limuru Road, Limuru"
1713,Kinya Kipkirui Rotich,44905944,011565484,kinya.rotich@gmail.com,1966-12-28,Male,Nakuru,Rongai,Visoi,"Plot 409, Lane 15, Mombasa Road"
1714,Dorothy Mutisya Kagwe,28067677,011207321,dorothy.kagwe@gmail.com,1971-01-18,Female,Mombasa,Nyali,Kongowea,"Plot 338, Lane 4, Ngong Road"
1715,Kanampiu Wamuyu,14443293,071688609,kanampiu.wamuyu@gmail.com,1998-08-08,Male,Nairobi,Kibra,Woodley,"Plot 445, Lane 6, Argwings Kodhek"
1716,Kaloki Nekesa,46419627,074930004,kaloki.nekesa@hotmail.com,2003-07-03,Male,Nyeri,Mukurweini,Rugi,"House 27, Thika Drive, Thika"
1717,Cherotich Awuor Khaemba,56180341,071636604,cherotich.khaemba@gmail.com,1967-07-04,Female,Kilifi,Rabai,Mwawesa,"Plot 471, Lane 11, Ruaraka"
1718,Ann Syombua Gichuru,74354434,010878715,ann.gichuru@yahoo.com,1985-12-14,Female,Meru,South Imenti,Igoji East,"House 74, Westlands Street, Juja"
1719,Wachira Kipngetich Kivuva,23089706,070660464,wachira.kivuva@gmail.com,1992-01-25,Male,Bungoma,Sirisia,Malakisi/South Kulisiru,"Plot 429, Lane 18, Ruiru"
1720,Musyoka Margaret Muthuri,19777233,073884535,musyoka.muthuri@gmail.com,1991-08-22,Female,Kakamega,Lugari,Manda/Shivanga,"House 380, Mugumo Drive, Mugumo"
1721,Kemunto Kamande,71814219,010780189,kemunto.kamande@gmail.com,1984-12-04,Male,Bungoma,Webuye East,Ndivisi,"Plot 344, Lane 9, Limuru"
1722,Zechariah Bridget Mwangolo,53634616,073184089,zechariah.mwangolo@gmail.com,1985-12-20,Male,Kakamega,Shinyalu,Isukha North,"Plot 349, Lane 11, Juja"
1723,Gichuru Mwamburi,67327320,072219729,gichuru.mwamburi@hotmail.com,1995-08-09,Male,Bungoma,Kanduyi,West Sang'alo,"Plot 215, Lane 3, Parklands"
1724,Ombati Collins Otula,18751109,011746740,ombati.otula@gmail.com,1975-09-28,Male,Turkana,Turkana West,Letea,"Plot 440, Lane 15, Jogoo"
1725,Mukami Rebecca Auma,25226934,073300039,mukami.auma@gmail.com,1995-12-20,Male,Kakamega,Butere,Marama Central,"Plot 94, Lane 19, Moi Avenue"
1726,Kipkemboi Momanyi,60455763,011754892,kipkemboi.momanyi@gmail.com,1999-06-24,Female,Kiambu,Lari,Kijabe,"House 10, Thika Superhighway Avenue, Kenyatta"
1727,Benjamin Maina Leshan,19857193,071779104,benjamin.leshan@yahoo.com,1970-11-07,Male,Kisumu,Muhoroni,Ombeyi,"House 19, Kitisuru Avenue, Limuru"
1728,Kanampiu Githinji,89541250,075667256,kanampiu.githinji@gmail.com,1981-02-17,Female,Kilifi,Kilifi North,Kibarani,"Plot 124, Lane 8, Ruaraka"
1729,Anna Mulwa Mwamburi,39939539,075253939,anna.mwamburi@hotmail.com,1960-11-19,Female,Machakos,Machakos Town,Kalama,"Plot 274, Lane 8, Kikuyu"
1730,Anthony Kimeu Kamotho,14725195,079367999,anthony.kamotho@gmail.com,1983-08-13,Female,Bomet,Konoin,Mogogosiek,"House 134, Jogoo Drive, Ngong"
1731,Robert Alexander Kiarie,30344320,073398241,robert.kiarie@hotmail.com,1989-11-27,Female,Nairobi,Westlands,Parklands,"Plot 304, Lane 1, Parklands"
1732,Githinji Mutwiri Mogaka,41635154,010791655,githinji.mogaka@gmail.com,1971-06-03,Female,Kiambu,Githunguri,Githiga,"Plot 380, Lane 6, Argwings Kodhek"
1733,Kemunto Chepkorir,59498486,071411991,kemunto.chepkorir@gmail.com,1967-05-02,Male,Nairobi,Kibra,Sarang'ombe,"Plot 223, Lane 9, Ngong Road"
1734,Mugo Mungai,54004149,072287426,mugo.mungai@yahoo.com,1952-02-12,Male,Nairobi,Lang'ata,Nairobi West,"Plot 12, Lane 4, Limuru"
1735,Cynthia Nekesa Ombati,99849459,011351081,cynthia.ombati@hotmail.com,1988-12-15,Female,Kiambu,Limuru,Bibirioni,"Plot 377, Lane 15, Tom Mboya"
1736,John Mbaka Mukhwana,43305439,076156663,john.mukhwana@gmail.com,1968-05-08,Male,Nairobi,Kibra,Sarang'ombe,"Plot 388, Lane 2, Garden Estate"
1737,Nafula Kipkorir,12245490,078672311,nafula.kipkorir@gmail.com,1985-09-10,Male,Nakuru,Kuresoi North,Kiptororo,"House 469, Kiambu Road Avenue, Kikuyu"
1738,Maina Matthew Opiyo,45143561,010614196,maina.opiyo@yahoo.com,1992-10-11,Female,Nairobi,Kasarani,Mwiki,"Plot 195, Lane 10, Moi Avenue"
1739,Evelyn Mumo,36487434,074732738,evelyn.mumo@gmail.com,1974-12-11,Male,Mombasa,Jomvu,Mikindani,"Plot 184, Lane 10, Kenyatta"
1740,Kioko Musalia,83568190,070135245,kioko.musalia@hotmail.com,1986-09-20,Female,Bungoma,Sirisia,Lwandanyi,"House 397, River Road Road, Garden Estate"
1741,Jepchumba Githinji Kivuva,24506505,074157111,jepchumba.kivuva@gmail.com,1993-05-13,Female,Bomet,Konoin,Embomos,"House 245, Thika Superhighway Avenue, Kenyatta"
1742,Njuguna Kemunto Anyango,14737076,072111441,njuguna.anyango@gmail.com,1961-11-18,Male,Bomet,Bomet Central,Silibwet Township,"Plot 118, Lane 11, Ruaraka"
1743,Judith Kamau Mogaka,44518559,010904614,judith.mogaka@yahoo.com,1997-01-21,Male,Nyeri,Nyeri Town,Rware,"House 104, Jogoo Drive, Kileleshwa"
1744,Matthew Mutua Mutune,58066313,076460777,matthew.mutune@gmail.com,1969-05-07,Male,Kilifi,Ganze,Ganze,"House 390, Kilimani Road, Kitisuru"
1745,Nashipae Kipchumba Kiprotich,77503142,074625620,nashipae.kiprotich@gmail.com,2005-03-26,Female,Mombasa,Mvita,Tudor,"House 29, Westlands Avenue, Kenyatta"
1746,Onditi Mwinyi,27032738,077723313,onditi.mwinyi@gmail.com,1991-06-01,Female,Uasin Gishu,Turbo,Tapsagoi,"House 309, Ngong Drive, Lavington"
1747,Timothy Auma,49533451,076373561,timothy.auma@gmail.com,1993-10-04,Female,Kiambu,Kiambu,Ting'ang'a,"House 66, Westlands Road, Lenana"
1748,Nyambane Mogaka Chepkorir,98126574,079444643,nyambane.chepkorir@outlook.com,1997-10-22,Male,Bungoma,Webuye East,Ndivisi,"Plot 41, Lane 18, Karen"
1749,Rose Mwirigi Chebet,56080521,010387187,rose.chebet@hotmail.com,1991-02-15,Male,Bungoma,Bumula,Bumula,"Plot 209, Lane 9, Westlands"
1750,Awino Adhiambo Nzioka,25264369,077197564,awino.nzioka@gmail.com,1994-03-27,Male,Machakos,Yatta,Kithimani,"Plot 51, Lane 11, Ngong"
1751,Kariuki Maingi,72571790,011745780,kariuki.maingi@gmail.com,1998-01-28,Male,Uasin Gishu,Ainabkoi,Racecourse,"Plot 116, Lane 18, Parklands"
1752,Martin Malachi Ongeri,67735664,076616173,martin.ongeri@outlook.com,1974-12-14,Female,Kisumu,Kisumu East,Kolwa East,"House 75, Garden Estate Avenue, Lenana"
1753,Gladys Mukami Kinya,78628629,070686674,gladys.kinya@outlook.com,1993-07-28,Female,Kakamega,Khwisero,Kisa Central,"Plot 293, Lane 1, Tom Mboya"
1754,Kimani Mbaka Karanja,56659686,071756035,kimani.karanja@gmail.com,1993-01-06,Female,Kiambu,Kikuyu,Sigona,"Plot 23, Lane 4, Ngong"
