programme,beneficiary_id,canonical_person_id,canonical_national_id
PLUS,PLUS-000825,537,42867023
PLUS,PLUS-000826,1992,76161613
PLUS,PLUS-000827,1873,47675950
PLUS,PLUS-000828,2111,20969370
PLUS,PLUS-000829,1686,52939958
PLUS,PLUS-000830,901,64286033
PLUS,PLUS-000831,1281,93443712
PLUS,PLUS-000832,684,13306687
PLUS,PLUS-000833,593,75025705
PLUS,PLUS-000834,1688,26773207
PLUS,PLUS-000835,829,44625815
PLUS,PLUS-000836,1777,25554265
PLUS,PLUS-000837,176,12012537
PLUS,PLUS-000838,1956,94989716
PLUS,PLUS-000839,974,68670156
PLUS,PLUS-000840,2142,79865892
PLUS,PLUS-000841,1205,53764429
PLUS,PLUS-000842,297,98676416
PLUS,PLUS-000843,678,61987708
PLUS,PLUS-000844,331,45109738
PLUS,PLUS-000845,2226,87999861
PLUS,PLUS-000846,2598,80075544
PLUS,PLUS-000847,1175,15976187
PLUS,PLUS-000848,662,62451159
PLUS,PLUS-000849,570,24212949
PLUS,PLUS-000850,2182,98061208
PLUS,PLUS-000851,1966,37423498
PLUS,PLUS-000852,2456,71492746
PLUS,PLUS-000853,136,41606345
PLUS,PLUS-000854,1488,56509909
PLUS,PLUS-000855,262,75655873
PLUS,PLUS-000856,2839,48019794
PLUS,PLUS-000857,966,26272372
PLUS,PLUS-000858,2296,17050138
PLUS,PLUS-000859,1110,26492810
PLUS,PLUS-000860,2272,29405087
PLUS,PLUS-000861,108,82123324
PLUS,PLUS-000862,2725,45346366
PLUS,PLUS-000863,149,64215650
PLUS,PLUS-000864,2792,14740156
PLUS,PLUS-000865,2720,37519951
PLUS,PLUS-000866,1047,50004437
PLUS,PLUS-000867,1246,64124001
PLUS,PLUS-000868,1070,22721215
PLUS,PLUS-000869,78,25103503
PLUS,PLUS-000870,2499,43247799
PLUS,PLUS-000871,2832,74176576
PLUS,PLUS-000872,1991,28896219
PLUS,PLUS-000873,1761,86938012
PLUS,PLUS-000874,406,42292892
PLUS,PLUS-000875,2933,44656852
PLUS,PLUS-000876,1528,77465708
PLUS,PLUS-000877,1421,29600614
PLUS,PLUS-000878,2097,85642637
PLUS,PLUS-000879,131,64627534
PLUS,PLUS-000880,633,57876025
PLUS,PLUS-000881,2392,84430500
PLUS,PLUS-000882,2841,13619039
PLUS,PLUS-000883,2514,77926594
PLUS,PLUS-000884,328,88309134
PLUS,PLUS-000885,1500,33179292
PLUS,PLUS-000886,1954,30833313
PLUS,PLUS-000887,1558,68964116
PLUS,PLUS-000888,2723,64178031
PLUS,PLUS-000889,447,95031405
PLUS,PLUS-000890,2559,22358164
PLUS,PLUS-000891,2577,88153810
PLUS,PLUS-000892,2781,49379157
PLUS,PLUS-000893,2061,72002380
PLUS,PLUS-000894,112,97112459
PLUS,PLUS-000895,2522,85251775
PLUS,PLUS-000896,2927,57019856
PLUS,PLUS-000897,1415,76805175
PLUS,PLUS-000898,2602,79521092
PLUS,PLUS-000899,2985,76738801
PLUS,PLUS-000900,1002,46663600
PLUS,PLUS-000901,557,75845066
PLUS,PLUS-000902,724,12251618
PLUS,PLUS-000903,2555,38920897
PLUS,PLUS-000904,832,20724650
PLUS,PLUS-000905,558,68402385
PLUS,PLUS-000906,1087,72051615
PLUS,PLUS-000907,1897,60635121
PLUS,PLUS-000908,127,98750131
PLUS,PLUS-000909,2238,32638266
PLUS,PLUS-000910,1593,78320452
PLUS,PLUS-000911,692,65798756
PLUS,PLUS-000912,1720,19777233
PLUS,PLUS-000913,401,61846177
PLUS,PLUS-000914,1645,14688586
PLUS,PLUS-000915,825,86964296
PLUS,PLUS-000916,2099,29206813
PLUS,PLUS-000917,1961,74287218
PLUS,PLUS-000918,1859,29942284
PLUS,PLUS-000919,1208,88931606
PLUS,PLUS-000920,1019,71222108
PLUS,PLUS-000921,888,10500877
PLUS,PLUS-000922,163,78870570
PLUS,PLUS-000923,2002,44086060
PLUS,PLUS-000924,2401,82957881
PLUS,PLUS-000925,2685,73369617
PLUS,PLUS-000926,2699,55252973
PLUS,PLUS-000927,2378,89797435
PLUS,PLUS-000928,1445,76703346
PLUS,PLUS-000929,316,76434426
PLUS,PLUS-000930,2189,25228744
PLUS,PLUS-000931,2432,67401265
PLUS,PLUS-000932,2116,74547148
PLUS,PLUS-000933,879,82496804
PLUS,PLUS-000934,2107,72768816
PLUS,PLUS-000935,387,81803895
PLUS,PLUS-000936,2936,78060314
PLUS,PLUS-000937,1178,56029251
PLUS,PLUS-000938,2323,25119448
PLUS,PLUS-000939,941,77002394
PLUS,PLUS-000940,2402,56675977
PLUS,PLUS-000941,404,49517947
PLUS,PLUS-000942,2165,71236550
PLUS,PLUS-000943,2166,17760673
PLUS,PLUS-000944,831,76042903
PLUS,PLUS-000945,2384,11630877
PLUS,PLUS-000946,103,54269149
PLUS,PLUS-000947,2601,73339433
PLUS,PLUS-000948,2397,66364654
PLUS,PLUS-000949,2281,41394539
PLUS,PLUS-000950,252,69566993
PLUS,PLUS-000951,2327,67304369
PLUS,PLUS-000952,361,90410541
PLUS,PLUS-000953,857,29918252
PLUS,PLUS-000954,2728,29969152
PLUS,PLUS-000955,840,93612431
PLUS,PLUS-000956,1685,86830303
PLUS,PLUS-000957,1817,91542980
PLUS,PLUS-000958,560,73872605
PLUS,PLUS-000959,1746,27032738
PLUS,PLUS-000960,1985,36738225
PLUS,PLUS-000961,271,36284674
PLUS,PLUS-000962,1763,49905391
PLUS,PLUS-000963,32,50998106
PLUS,PLUS-000964,1496,80629700
PLUS,PLUS-000965,1658,97371709
PLUS,PLUS-000966,2690,52538666
PLUS,PLUS-000967,738,38852315
PLUS,PLUS-000968,2867,48662280
PLUS,PLUS-000969,1760,13083690
PLUS,PLUS-000970,463,39766678
PLUS,PLUS-000971,1971,18612304
PLUS,PLUS-000972,139,62904575
PLUS,PLUS-000973,1838,46069270
PLUS,PLUS-000974,1909,97606127
PLUS,PLUS-000975,1844,79553479
PLUS,PLUS-000976,1368,42123671
PLUS,PLUS-000977,442,69750285
PLUS,PLUS-000978,1294,99726004
PLUS,PLUS-000979,2395,50553589
PLUS,PLUS-000980,532,14713027
PLUS,PLUS-000981,2789,37715114
PLUS,PLUS-000982,1882,81569760
PLUS,PLUS-000983,2215,47912030
PLUS,PLUS-000984,511,30448683
PLUS,PLUS-000985,2798,89951297
PLUS,PLUS-000986,1459,24504338
PLUS,PLUS-000987,111,64406548
PLUS,PLUS-000988,104,50113698
PLUS,PLUS-000989,707,55868421
PLUS,PLUS-000990,2442,55595912
PLUS,PLUS-000991,854,95510088
PLUS,PLUS-000992,2538,75796428
PLUS,PLUS-000993,2746,89064828
PLUS,PLUS-000994,2916,80508307
PLUS,PLUS-000995,143,90783964
PLUS,PLUS-000996,1984,62543403
PLUS,PLUS-000997,2250,15200255
PLUS,PLUS-000998,107,92147935
PLUS,PLUS-000999,1518,90632613
PLUS,PLUS-001000,1433,71859648
PLUS,PLUS-001001,664,46881809
PLUS,PLUS-001002,1938,34471441
PLUS,PLUS-001003,429,36568577
PLUS,PLUS-001004,659,50543196
PLUS,PLUS-001005,421,37392666
PLUS,PLUS-001006,2579,22087678
PLUS,PLUS-001007,1809,24790853
PLUS,PLUS-001008,2073,12429893
PLUS,PLUS-001009,1429,46365564
PLUS,PLUS-001010,2811,77285702
PLUS,PLUS-001011,2848,48493281
PLUS,PLUS-001012,1093,25475831
PLUS,PLUS-001013,2863,87754278
PLUS,PLUS-001014,2424,43363652
PLUS,PLUS-001015,1342,60968846
PLUS,PLUS-001016,2953,59359775
PLUS,PLUS-001017,370,14386856
PLUS,PLUS-001018,2433,58052871
PLUS,PLUS-001019,795,97033089
PLUS,PLUS-001020,2306,62090372
PLUS,PLUS-001021,2795,40070581
PLUS,PLUS-001022,418,38210669
PLUS,PLUS-001023,1793,34335725
PLUS,PLUS-001024,2873,38834086
PLUS,PLUS-001025,476,59243476
PLUS,PLUS-001026,2027,19502237
PLUS,PLUS-001027,1925,91749555
PLUS,PLUS-001028,1348,42528171
PLUS,PLUS-001029,2233,57584677
PLUS,PLUS-001030,2437,55583827
PLUS,PLUS-001031,624,12267498
PLUS,PLUS-001032,1136,81798741
PLUS,PLUS-001033,1442,75890329
PLUS,PLUS-001034,2131,48406527
PLUS,PLUS-001035,1735,99849459
PLUS,PLUS-001036,166,88829544
PLUS,PLUS-001037,1520,49059332
PLUS,PLUS-001038,1396,70098447
PLUS,PLUS-001039,610,48164274
PLUS,PLUS-001040,2537,42008485
PLUS,PLUS-001041,1624,43415626
PLUS,PLUS-001042,1505,79218993
PLUS,PLUS-001043,2003,26692837
PLUS,PLUS-001044,550,88753507
PLUS,PLUS-001045,1173,91699111
PLUS,PLUS-001046,2957,79872246
PLUS,PLUS-001047,1105,39652877
PLUS,PLUS-001048,1574,82987126
PLUS,PLUS-001049,1891,80822714
PLUS,PLUS-001050,1618,75413577
PLUS,PLUS-001051,1373,12648580
PLUS,PLUS-001052,478,42134668
PLUS,PLUS-001053,2047,25012106
PLUS,PLUS-001054,2984,41979317
PLUS,PLUS-001055,701,36252609
PLUS,PLUS-001056,446,46771858
PLUS,PLUS-001057,1186,80973199
PLUS,PLUS-001058,459,31839746
PLUS,PLUS-001059,2833,41531880
PLUS,PLUS-001060,1821,77431786
PLUS,PLUS-001061,1715,14443293
PLUS,PLUS-001062,1035,87753029
PLUS,PLUS-001063,1725,25226934
PLUS,PLUS-001064,670,46834775
PLUS,PLUS-001065,1259,71623610
PLUS,PLUS-001066,1958,23582811
PLUS,PLUS-001067,460,55925432
PLUS,PLUS-001068,2445,15776720
PLUS,PLUS-001069,1819,89520411
PLUS,PLUS-001070,1328,64156562
PLUS,PLUS-001071,2360,82003695
PLUS,PLUS-001072,2300,72734318
PLUS,PLUS-001073,2715,76597184
PLUS,PLUS-001074,1524,68802124
PLUS,PLUS-001075,2741,34644621
PLUS,PLUS-001076,1662,89362594
PLUS,PLUS-001077,837,89811209
PLUS,PLUS-001078,1756,69342241
PLUS,PLUS-001079,2509,92720952
PLUS,PLUS-001080,763,32653778
PLUS,PLUS-001081,1590,53241940
PLUS,PLUS-001082,2503,51968530
PLUS,PLUS-001083,1142,25046526
PLUS,PLUS-001084,931,40971850
PLUS,PLUS-001085,2620,86260059
PLUS,PLUS-001086,208,40317689
PLUS,PLUS-001087,1148,46438376
PLUS,PLUS-001088,1672,96251321
PLUS,PLUS-001089,1339,35066481
PLUS,PLUS-001090,2236,78754356
PLUS,PLUS-001091,981,98638560
PLUS,PLUS-001092,1569,33851205
PLUS,PLUS-001093,160,72624210
PLUS,PLUS-001094,2338,58047475
PLUS,PLUS-001095,500,27691237
PLUS,PLUS-001096,1695,21965928
PLUS,PLUS-001097,1238,84523599
PLUS,PLUS-001098,939,90511561
PLUS,PLUS-001099,676,60984196
PLUS,PLUS-001100,288,18024377
PLUS,PLUS-001101,1886,53246230
PLUS,PLUS-001102,1089,91541051
PLUS,PLUS-001103,2364,30065669
PLUS,PLUS-001104,52,20120010
PLUS,PLUS-001105,1924,74209943
PLUS,PLUS-001106,11,97241147
PLUS,PLUS-001107,2184,63606649
PLUS,PLUS-001108,1265,75453166
PLUS,PLUS-001109,936,21463219
PLUS,PLUS-001110,2630,41278153
PLUS,PLUS-001111,2475,20643089
PLUS,PLUS-001112,2052,42724072
PLUS,PLUS-001113,599,17170147
PLUS,PLUS-001114,1457,79718531
PLUS,PLUS-001115,1916,78564064
PLUS,PLUS-001116,1017,57535503
PLUS,PLUS-001117,72,46953423
PLUS,PLUS-001118,1830,69463339
PLUS,PLUS-001119,2585,69224618
PLUS,PLUS-001120,1880,45707180
PLUS,PLUS-001121,2472,62665465
PLUS,PLUS-001122,2389,46632288
PLUS,PLUS-001123,2148,27850353
PLUS,PLUS-001124,2331,66955616
PLUS,PLUS-001125,2193,19492547
PLUS,PLUS-001126,1961,74287218
PLUS,PLUS-001127,215,62027391
PLUS,PLUS-001128,2234,21860851
PLUS,PLUS-001129,480,53365278
PLUS,PLUS-001130,2996,91989541
PLUS,PLUS-001131,922,69372702
PLUS,PLUS-001132,1135,82978165
PLUS,PLUS-001133,829,44625815
PLUS,PLUS-001134,244,41758221
PLUS,PLUS-001135,826,57712356
PLUS,PLUS-001136,1460,40299882
PLUS,PLUS-001137,684,13306687
PLUS,PLUS-001138,2714,45474823
PLUS,PLUS-001139,1825,45151432
PLUS,PLUS-001140,2476,63287172
PLUS,PLUS-001141,831,76042903
PLUS,PLUS-001142,1859,29942284
PLUS,PLUS-001143,2035,95667481
PLUS,PLUS-001144,2601,73339433
PLUS,PLUS-001145,2116,74547148
PLUS,PLUS-001146,899,45214814
PLUS,PLUS-001147,2781,49379157
PLUS,PLUS-001148,209,10292428
PLUS,PLUS-001149,2580,59887499
PLUS,PLUS-001150,1934,80647142
PLUS,PLUS-001151,2088,90233459
PLUS,PLUS-001152,2299,77569898
PLUS,PLUS-001153,487,42835306
PLUS,PLUS-001154,555,43005188
PLUS,PLUS-001155,2300,72734318
PLUS,PLUS-001156,2400,31800010
PLUS,PLUS-001157,2863,87754278
PLUS,PLUS-001158,1454,18037525
PLUS,PLUS-001159,2522,85251775
PLUS,PLUS-001160,593,75025705
PLUS,PLUS-001161,2672,74434188
PLUS,PLUS-001162,1949,14817439
PLUS,PLUS-001163,2843,90268486
PLUS,PLUS-001164,631,88536501
PLUS,PLUS-001165,1457,79718531
PLUS,PLUS-001166,1942,41071321
PLUS,PLUS-001167,2035,95667481
PLUS,PLUS-001168,2434,42454583
PLUS,PLUS-001169,2272,29405087
PLUS,PLUS-001170,2538,75796428
PLUS,PLUS-001171,2587,45488502
PLUS,PLUS-001172,2897,46389263
PLUS,PLUS-001173,1234,71631699
PLUS,PLUS-001174,394,87420166
PLUS,PLUS-001175,1488,56509909
PLUS,PLUS-001176,533,32395401
PLUS,PLUS-001177,1725,25226934
PLUS,PLUS-001178,266,89646079
PLUS,PLUS-001179,169,30036175
PLUS,PLUS-001180,2486,17082790
PLUS,PLUS-001181,1034,68833120
PLUS,PLUS-001182,2421,60721412
PLUS,PLUS-001183,2779,13680680
PLUS,PLUS-001184,1482,93828732
PLUS,PLUS-001185,969,85127595
PLUS,PLUS-001186,1067,42180102
PLUS,PLUS-001187,1697,46260563
PLUS,PLUS-001188,66,83609531
PLUS,PLUS-001189,448,22388317
PLUS,PLUS-001190,16,58852098
PLUS,PLUS-001191,809,18158813
PLUS,PLUS-001192,1886,53246230
PLUS,PLUS-001193,2160,62089071
PLUS,PLUS-001194,451,14456047
PLUS,PLUS-001195,738,38852315
PLUS,PLUS-001196,1050,95121229
PLUS,PLUS-001197,2166,17760673
PLUS,PLUS-001198,23,12674689
PLUS,PLUS-001199,1439,57560131
PLUS,PLUS-001200,99,45064728
PLUS,PLUS-001201,1992,76161613
PLUS,PLUS-001202,1591,12827313
PLUS,PLUS-001203,1342,60968846
PLUS,PLUS-001204,861,34996513
PLUS,PLUS-001205,772,64047337
PLUS,PLUS-001206,2936,78060314
PLUS,PLUS-001207,1662,89362594
PLUS,PLUS-001208,2690,52538666
PLUS,PLUS-001209,2913,50216471
PLUS,PLUS-001210,2738,36970791
PLUS,PLUS-001211,343,54819596
PLUS,PLUS-001212,2779,13680680
PLUS,PLUS-001213,2431,35144726
PLUS,PLUS-001214,676,60984196
PLUS,PLUS-001215,1434,43800407
PLUS,PLUS-001216,477,32451247
PLUS,PLUS-001217,2360,82003695
PLUS,PLUS-001218,299,10852813
PLUS,PLUS-001219,2044,42400492
PLUS,PLUS-001220,2725,45346366
PLUS,PLUS-001221,382,62135687
PLUS,PLUS-001222,2580,59887499
PLUS,PLUS-001223,204,44740194
PLUS,PLUS-001224,2084,26497914
PLUS,PLUS-001225,968,67612764
PLUS,PLUS-001226,1971,18612304
PLUS,PLUS-001227,2111,20969370
PLUS,PLUS-001228,2895,30947020
PLUS,PLUS-001229,2445,15776720
PLUS,PLUS-001230,490,71791460
PLUS,PLUS-001231,1833,70640795
PLUS,PLUS-001232,1606,82592239
PLUS,PLUS-001233,2115,13145430
PLUS,PLUS-001234,294,52951801
PLUS,PLUS-001235,2416,28443910
PLUS,PLUS-001236,2613,37762436
PLUS,PLUS-001237,2090,78479889
PLUS,PLUS-001238,1537,75959809
PLUS,PLUS-001239,1948,43296039
PLUS,PLUS-001240,1735,99849459
PLUS,PLUS-001241,1899,93415939
PLUS,PLUS-001242,449,32095445
PLUS,PLUS-001243,1735,99849459
PLUS,PLUS-001244,2132,38186515
PLUS,PLUS-001245,1575,45616644
PLUS,PLUS-001246,2709,72895019
PLUS,PLUS-001247,2778,56462427
PLUS,PLUS-001248,828,47586447
PLUS,PLUS-001249,701,36252609
PLUS,PLUS-001250,257,70249712
PLUS,PLUS-001251,2778,56462427
PLUS,PLUS-001252,2335,25725946
PLUS,PLUS-001253,412,34219451
PLUS,PLUS-001254,2327,67304369
PLUS,PLUS-001255,809,18158813
PLUS,PLUS-001256,2598,80075544
PLUS,PLUS-001257,2335,25725946
PLUS,PLUS-001258,1954,30833313
PLUS,PLUS-001259,329,58638387
PLUS,PLUS-001260,2841,13619039
PLUS,PLUS-001261,2005,91037151
PLUS,PLUS-001262,163,78870570
PLUS,PLUS-001263,103,54269149
PLUS,PLUS-001264,2905,69200912
PLUS,PLUS-001265,107,92147935
PLUS,PLUS-001266,1451,31183862
PLUS,PLUS-001267,1105,39652877
PLUS,PLUS-001268,1807,33608547
PLUS,PLUS-001269,828,47586447
PLUS,PLUS-001270,2601,73339433
PLUS,PLUS-001271,1574,82987126
PLUS,PLUS-001272,1472,71524281
PLUS,PLUS-001273,1875,10502052
PLUS,PLUS-001274,1154,90102255
PLUS,PLUS-001275,1838,46069270
PLUS,PLUS-001276,2978,66844852
PLUS,PLUS-001277,2169,38710184
PLUS,PLUS-001278,519,89984645
PLUS,PLUS-001279,2232,18537725
PLUS,PLUS-001280,1322,86828416
PLUS,PLUS-001281,2693,92747419
PLUS,PLUS-001282,810,85272184
PLUS,PLUS-001283,361,90410541
PLUS,PLUS-001284,615,87169073
PLUS,PLUS-001285,759,49734257
PLUS,PLUS-001286,672,83206688
PLUS,PLUS-001287,1692,62193650
PLUS,PLUS-001288,2307,14708370
PLUS,PLUS-001289,1949,14817439
PLUS,PLUS-001290,673,37448673
PLUS,PLUS-001291,1439,57560131
PLUS,PLUS-001292,1916,78564064
PLUS,PLUS-001293,986,90267569
PLUS,PLUS-001294,884,60850210
PLUS,PLUS-001295,2611,65632441
PLUS,PLUS-001296,2743,61335115
PLUS,PLUS-001297,1488,56509909
PLUS,PLUS-001298,1524,68802124
PLUS,PLUS-001299,139,62904575
PLUS,PLUS-001300,1194,60524625
PLUS,PLUS-001301,1971,18612304
PLUS,PLUS-001302,2140,49707312
PLUS,PLUS-001303,1208,88931606
PLUS,PLUS-001304,130,45827376
PLUS,PLUS-001305,1591,12827313
PLUS,PLUS-001306,45,48468887
PLUS,PLUS-001307,1359,98451307
PLUS,PLUS-001308,1627,75817532
PLUS,PLUS-001309,2005,91037151
PLUS,PLUS-001310,2217,73913779
PLUS,PLUS-001311,165,33392072
PLUS,PLUS-001312,2438,89161407
PLUS,PLUS-001313,1274,87636397
PLUS,PLUS-001314,2180,24219003
PLUS,PLUS-001315,2285,21276223
PLUS,PLUS-001316,1958,23582811
PLUS,PLUS-001317,763,32653778
PLUS,PLUS-001318,1768,43402877
PLUS,PLUS-001319,1286,27409552
PLUS,PLUS-001320,777,51964629
PLUS,PLUS-001321,922,69372702
PLUS,PLUS-001322,447,95031405
PLUS,PLUS-001323,385,61617675
PLUS,PLUS-001324,1732,41635154
PLUS,PLUS-001325,2001,69686509
PLUS,PLUS-001326,2266,65001524
PLUS,PLUS-001327,2540,19607241
PLUS,PLUS-001328,1260,12782247
PLUS,PLUS-001329,2005,91037151
PLUS,PLUS-001330,562,33630872
PLUS,PLUS-001331,2272,29405087
PLUS,PLUS-001332,721,47767869
PLUS,PLUS-001333,69,11101134
PLUS,PLUS-001334,437,43318451
PLUS,PLUS-001335,1414,89868447
PLUS,PLUS-001336,2334,10853065
PLUS,PLUS-001337,2364,30065669
PLUS,PLUS-001338,1802,80854964
PLUS,PLUS-001339,2534,14305217
PLUS,PLUS-001340,1761,86938012
PLUS,PLUS-001341,740,97108374
PLUS,PLUS-001342,2680,40214458
PLUS,PLUS-001343,1010,90224792
PLUS,PLUS-001344,1254,37852975
PLUS,PLUS-001345,383,47117787
PLUS,PLUS-001346,45,48468887
PLUS,PLUS-001347,2944,35444694
PLUS,PLUS-001348,1450,68239787
PLUS,PLUS-001349,339,71195665
PLUS,PLUS-001350,1236,30858205
PLUS,PLUS-001351,2047,25012106
PLUS,PLUS-001352,2126,88733055
PLUS,PLUS-001353,1662,89362594
PLUS,PLUS-001354,833,32493148
PLUS,PLUS-001355,2042,59079312
PLUS,PLUS-001356,103,54269149
PLUS,PLUS-001357,448,22388317
PLUS,PLUS-001358,2248,22100825
PLUS,PLUS-001359,854,95510088
PLUS,PLUS-001360,1714,28067677
PLUS,PLUS-001361,2915,97499117
PLUS,PLUS-001362,1254,37852975
PLUS,PLUS-001363,1306,32959320
PLUS,PLUS-001364,1494,78313344
PLUS,PLUS-001365,511,30448683
PLUS,PLUS-001366,82,92138779
PLUS,PLUS-001367,1282,31948898
PLUS,PLUS-001368,2867,48662280
PLUS,PLUS-001369,1791,99548878
PLUS,PLUS-001370,2999,48312600
PLUS,PLUS-001371,2416,28443910
PLUS,PLUS-001372,1173,91699111
PLUS,PLUS-001373,2778,56462427
PLUS,PLUS-001374,72,46953423
PLUS,PLUS-001375,159,91339562
PLUS,PLUS-001376,2184,63606649
PLUS,PLUS-001377,598,83012855
PLUS,PLUS-001378,1732,41635154
PLUS,PLUS-001379,2256,96688443
PLUS,PLUS-001380,2242,12952658
PLUS,PLUS-001381,2010,95190598
PLUS,PLUS-001382,2789,37715114
PLUS,PLUS-001383,1665,95120667
PLUS,PLUS-001384,77,62731823
PLUS,PLUS-001385,386,67022224
PLUS,PLUS-001386,2936,78060314
PLUS,PLUS-001387,1186,80973199
PLUS,PLUS-001388,1397,73841910
PLUS,PLUS-001389,2378,89797435
PLUS,PLUS-001390,1875,10502052
PLUS,PLUS-001391,699,51105057
PLUS,PLUS-001392,1215,23488183
PLUS,PLUS-001393,1385,85306558
PLUS,PLUS-001394,2770,78238599
PLUS,PLUS-001395,2437,55583827
PLUS,PLUS-001396,2466,79509204
PLUS,PLUS-001397,2391,56624300
PLUS,PLUS-001398,848,45668220
PLUS,PLUS-001399,1214,31034531
PLUS,PLUS-001400,1704,67742815
PLUS,PLUS-001401,441,45545064
PLUS,PLUS-001402,130,45827376
PLUS,PLUS-001403,1823,26947996
PLUS,PLUS-001404,2674,15843117
PLUS,PLUS-001405,2192,68997676
PLUS,PLUS-001406,468,87525372
PLUS,PLUS-001407,2403,70404159
PLUS,PLUS-001408,163,78870570
PLUS,PLUS-001409,1714,28067677
PLUS,PLUS-001410,2335,25725946
PLUS,PLUS-001411,1732,41635154
PLUS,PLUS-001412,582,53305731
PLUS,PLUS-001413,593,75025705
PLUS,PLUS-001414,1954,30833313
PLUS,PLUS-001415,1779,94650751
PLUS,PLUS-001416,2232,18537725
PLUS,PLUS-001417,1133,60057264
PLUS,PLUS-001418,2061,72002380
PLUS,PLUS-001419,1184,43030672
PLUS,PLUS-001420,1214,31034531
PLUS,PLUS-001421,176,12012537
PLUS,PLUS-001422,32,50998106
PLUS,PLUS-001423,2299,77569898
PLUS,PLUS-001424,671,79250561
PLUS,PLUS-001425,428,25457874
PLUS,PLUS-001426,3151,13038335
PLUS,PLUS-001427,3152,27358096
PLUS,PLUS-001428,3153,19550131
PLUS,PLUS-001429,3154,45520082
PLUS,PLUS-001430,3155,71370039
PLUS,PLUS-001431,3156,57211524
PLUS,PLUS-001432,3157,77649019
PLUS,PLUS-001433,3158,99861835
PLUS,PLUS-001434,3159,35342548
PLUS,PLUS-001435,3160,15695083
PLUS,PLUS-001436,3161,81536044
PLUS,PLUS-001437,3162,10992362
PLUS,PLUS-001438,3163,39875764
PLUS,PLUS-001439,3164,67178692
PLUS,PLUS-001440,3165,34049689
PLUS,PLUS-001441,3166,83495264
PLUS,PLUS-001442,3167,38463873
PLUS,PLUS-001443,3168,28785574
PLUS,PLUS-001444,3169,71961367
PLUS,PLUS-001445,3170,32356074
PLUS,PLUS-001446,3171,87664527
PLUS,PLUS-001447,3172,38947536
PLUS,PLUS-001448,3173,93756654
PLUS,PLUS-001449,3174,35584231
PLUS,PLUS-001450,3175,63445858
PLUS,PLUS-001451,3176,23978538
PLUS,PLUS-001452,3177,59223055
PLUS,PLUS-001453,3178,28234656
PLUS,PLUS-001454,3179,44312993
PLUS,PLUS-001455,3180,88932692
PLUS,PLUS-001456,3181,77156201
PLUS,PLUS-001457,3182,71979163
PLUS,PLUS-001458,3183,56063375
PLUS,PLUS-001459,3184,21272439
PLUS,PLUS-001460,3185,27433929
PLUS,PLUS-001461,3186,75902693
PLUS,PLUS-001462,3187,65143412
PLUS,PLUS-001463,3188,57191620
PLUS,PLUS-001464,3189,53530723
PLUS,PLUS-001465,3190,70579206
PLUS,PLUS-001466,3191,29732337
PLUS,PLUS-001467,3192,96810439
PLUS,PLUS-001468,3193,51585695
PLUS,PLUS-001469,3194,89252811
PLUS,PLUS-001470,3195,58300172
PLUS,PLUS-001471,3196,15852944
PLUS,PLUS-001472,3197,34452120
PLUS,PLUS-001473,3198,99964572
PLUS,PLUS-001474,3199,75437410
PLUS,PLUS-001475,3200,19599685
PLUS,PLUS-001476,3201,89473761
PLUS,PLUS-001477,3202,80517168
PLUS,PLUS-001478,3203,33815267
PLUS,PLUS-001479,3204,37765024
PLUS,PLUS-001480,3205,82820167
PLUS,PLUS-001481,3206,75654324
PLUS,PLUS-001482,3207,64009257
PLUS,PLUS-001483,3208,66978222
PLUS,PLUS-001484,3209,11946972
PLUS,PLUS-001485,3210,27932846
PLUS,PLUS-001486,3211,24130114
PLUS,PLUS-001487,3212,78678822
PLUS,PLUS-001488,3213,58355163
PLUS,PLUS-001489,3214,93754754
PLUS,PLUS-001490,3215,81589684
PLUS,PLUS-001491,3216,89546745
PLUS,PLUS-001492,3217,51029684
PLUS,PLUS-001493,3218,26500774
PLUS,PLUS-001494,3219,24504194
PLUS,PLUS-001495,3220,46641162
PLUS,PLUS-001496,3221,64227400
PLUS,PLUS-001497,3222,90992147
PLUS,PLUS-001498,3223,26895939
PLUS,PLUS-001499,3224,68323957
PLUS,PLUS-001500,3225,29862790
TECH,TECH-000001,2120,80722730
TECH,TECH-000002,1504,25049281
TECH,TECH-000003,2971,28908977
TECH,TECH-000004,635,67032586
TECH,TECH-000005,702,25125619
TECH,TECH-000006,1299,49585077
TECH,TECH-000007,2231,56020818
TECH,TECH-000008,252,69566993
TECH,TECH-000009,1568,28327026
TECH,TECH-000010,171,61793831
TECH,TECH-000011,406,42292892
TECH,TECH-000012,230,28620619
TECH,TECH-000013,1564,26195804
TECH,TECH-000014,2680,40214458
TECH,TECH-000015,491,46545801
TECH,TECH-000016,2585,69224618
TECH,TECH-000017,2419,60204030
TECH,TECH-000018,1692,62193650
TECH,TECH-000019,844,45365918
TECH,TECH-000020,2427,33094509
TECH,TECH-000021,1600,40676127
TECH,TECH-000022,515,48906764
TECH,TECH-000023,2805,20135658
TECH,TECH-000024,1852,79891321
TECH,TECH-000025,1302,58913280
TECH,TECH-000026,156,88674767
TECH,TECH-000027,1811,22330471
TECH,TECH-000028,2243,88335630
TECH,TECH-000029,2286,54422964
TECH,TECH-000030,912,41858513
TECH,TECH-000031,884,60850210
TECH,TECH-000032,30,46160937
TECH,TECH-000033,365,97702160
TECH,TECH-000034,793,74312089
TECH,TECH-000035,1108,66021490
TECH,TECH-000036,111,64406548
