beneficiary_id,full_name,national_id_no,mobile_number,email,dob,gender,county,sub_county,ward,address,enrollment_date,status,household_size,employment_status,monthly_income,support_type,beneficiary_category
PLUS-000964,mukami mugo,80629700,254 114 464 96,mukami.mugo@hotmail.com,2002-11-14,MALE,Machakos,Masinga,Ndithini,"House 308, Kitisuru Road, Lenana",20-Aug-2026,active,2,Self-Employed,22500,Education Support,Youth
PLUS-000965,stephen mworoa mwangolo,97371709,254 767 566 14,stephen.mwangolo@gmail.com,2005-01-09,FEMALE,Kilifi,Kilifi South,Junju,"Plot 399, Lane 4, Garden Estate",31/08/2025,active,4,Retired,26000,Food Support,PWD
PLUS-000966,w. k. mcharo,52538666,254 115 175 91,wabomba.mcharo@gmail.com,1973-06-04,MALE,Kisumu,Kisumu Central,Kaloleni,"Plot 365, Lane 17, Moi Avenue",01-Oct-2023,pending,3,Retired,24500,Medical Cover,Widow
PLUS-000967,kiprotich cecilia mutwiri,38852315,254 749 098 08,kiprotich.mutwiri@yahoo.com,1991-09-02,MALE,Kisumu,Nyando,Kabonyo/Kanyagwal,"Plot 167, Lane 17, Garden Estate",27-08-2024,active,7,Self-Employed,26000,Education Support,Youth
PLUS-000968,naserian musila,48-662-280,254 117 323 04,naserian.musila@hotmail.com,1965-11-07,MALE,Trans Nzoia,Endebess,Chepchoina,"House 190, Kilimani Drive, Kasarani",09/09/2026,pending,Unknown,Employed,52000,Education Support,Orphan
PLUS-000969,adhiambo nafula ndunge,13083690,254 799 554 18,adhiambo.ndunge@gmail.com,1985-07-24,FEMALE,Kiambu,Limuru,Ndeiya,"Plot 375, Lane 2, Kikuyu",16 Sep 2026,active,4,Self-Employed,60500,Food Support,Widow
PLUS-000970,mugo eunice kihumba,39766678,254 102 920 73,mugo.kihumba@gmail.com,1958-12-12,FEMALE,Kakamega,Matungu,Khalaba,"Plot 272, Lane 9, Likoni",02/07/2025,inactive,4,Retired,38000,Business Grant,Elderly
PLUS-000971,mercy mugo,18612304,254 742 963 53,mercy.mugo@gmail.com,2003-02-28,MALE,Kiambu,Unknown,Ting'ang'a,"Plot 165, Lane 17, Mombasa Road",2024-01-19,active,2,Unemployed,43000,Cash Transfer,Orphan
PLUS-000972,hope namukhula gichuru,62-904-575,254 757 190 14,hope.gichuru@hotmail.com,1994-01-03,MALE,Turkana,Turkana North,Lake Zone,"House 305, Athi River Avenue, Jogoo",2025-04-14,pending,4,Unemployed,42500,Medical Cover,Vulnerable
PLUS-000973,daniel gakii mcharo,46069270,254 759 256 91,daniel.mcharo@hotmail.com,1991-10-01,MALE,Bomet,Konoin,Mogogosiek,"House 303, Kilimani Avenue, Ruiru",2025-05-21,inactive,4,Unemployed,31500,Education Support,Orphan
PLUS-000974,lenguro kangogo,97606127,254 735 510 62,lenguro.kangogo@gmail.com,1972-08-14,FEMALE,Nairobi,Kasarani,Clay City,"Plot 229, Lane 8, Lavington",2024-11-18,active,7,Employed,97000,Education Support,Youth
PLUS-000975,nahum emily mwamburi,79553479,254 724 900 88,nahum.mwamburi@yahoo.com,2000-12-25,MALE,Nakuru,Kuresoi North,Sirikwa,"Plot 126, Lane 17, Garden Estate",26-Oct-2026,pending,2,Unemployed,35500,Medical Cover,Youth
PLUS-000976,kanana nicholas mokua,42123671,254 111 818 98,kanana.mokua@gmail.com,1983-10-10,FEMALE,Nyeri,Nyeri Town,Rware,"Plot 305, Lane 5, Thika",05/01/2023,inactive,7,Student,121000,Education Support,Widow
PLUS-000977,lydia malachi kebaso,69 750 285,254 797 037 17,lydia.kebaso@gmail.com,2004-02-10,FEMALE,Meru,Not Provided,Akithi,"House 421, Argwings Kodhek Drive, Limuru",2026-06-04,inactive,Not Provided,Self-Employed,85000,Cash Transfer,PWD
PLUS-000978,mbaka kipkoech,99726004,254 786 999 83,kipkoechmbaka@hotmail.com,1981-09-24,FEMALE,Meru,Tigania East,Kiguchwa,"PLOT 33, LANE 6, KIAMBU",2026-10-22,ACTIVE,2,Retired,52000,Medical Cover,Elderly
PLUS-000979,teresa korier,50553589,254 765 290 97,teresa.korir@gmail.com,1978-04-05,FEMALE,Nakuru,Molo,Turi,"Plot 132, Lane 1, Kangundo",18/06/2024,active,5,Retired,10000,Business Grant,Vulnerable
PLUS-000980,simiyu kanampiu olela,14713027,254 734 198 85,simiyu.olela@hotmail.com,1988-02-17,MALE,Nairobi,Kasarani,Kasarani,"Plot 263, Lane 8, Argwings Kodhek",07-Jun-26,inactive,6,Employed,52000,Business Grant,Vulnerable
PLUS-000981,auma wamuyu,37715114,254 785 943 75,auma.wamuyu@outlook.com,1997-04-04,MALE,Nakuru,Bahati,Lanet/Umoja,"House 312, Kasarani Road, Kenyatta",07/10/2023,active,1,Retired,51000,Food Support,PWD
PLUS-000982,wafula njoroge,81569760,254 762 380 27,wafula.njoroge@gmail.com,2001-06-25,MALE,Mombasa,Likoni,Shika Adabu,"Plot 69, Lane 15, Ngong Road",10/03/2024,inactive,8,Unemployed,48000,Education Support,PWD
PLUS-000983,ndinda jane tsuma,47912030,254 777 519 31,ndindatsuma@gmail.com,11/07/1964,FEMALE,Bungoma,Mt. Elgon,Chepyuk,Plot10Lane17ArgwingsKodhek,16-May-25,pending,9,Employed,24000,Business Grant,Orphan
PLUS-000984,kasina awiti,30448683,254 718 057 19,kasina.awiti@yahoo.com,2002-06-06,MALE,Mombasa,Likoni,Mtongwe,"House 167, Thika Superhighway Road, Kangundo",11-Sep-26,pending,6,Retired,32000,Food Support,Vulnerable
PLUS-000985,lois momanyi,89951297,254 112 878 86,lois.momanyi@hotmail.com,1979-12-08,MALE,Bomet,Chepalungu,Nyongores,"Plot 69, Lane 20, Garden Estate",12 Aug 2026,inactive,10,Unknown,Unknown,Medical Cover,Orphan
PLUS-000986,naserian mukhwana,24504338,254 751 110 23,naserian.mukhwana@hotmail.com,2002-11-25,MALE,Meru,North Imenti,Mweronkanga,"Plot 322, Lane 13, River Road",2026-02-26,inactive,2,Student,39500,Education Support,PWD
PLUS-000987,wangeci kiprop ndunge,64406548,254 729 282 26,wangeci.ndunge@hotmail.com,1985-01-28,FEMALE,Uasin Gishu,Ainabkoi,Ainabkoi/Olare,"Plot 152, Lane 9, Lavington",02/10/2026,active,3,Student,41000,Medical Cover,Orphan
PLUS-000988,kinyua cheruiyot,50113698,254 115 090 54,kinyua.cheruiyot@hotmail.com,1972-02-21,MALE,Kakamega,Matungu,Kholera,"House 13, Lavington Street, Ngong",04/15/2024,inactive,1,Unemployed,12000,Cash Transfer,PWD
PLUS-000989,irene mtune,55868421,254 115 415 53,irene.mutune@hotmail.com,1961-10-19,FEMALE,Kisumu,Nyakach,South West Nyakach,"Plot 284, Lane 7, Likoni",2023-03-04,inactive,3,Unemployed,26500,Business Grant,Vulnerable
PLUS-000990,wanjiku agnes nabea,55595912,254 111 944 00,wanjiku.nabea@yahoo.com,1996-09-24,MALE,Mombasa,Mvita,Tudor,"House 149, Ruiru Street, Uhuru",09/02/2026,active,1,Self-Employed,61000,Medical Cover,PWD
PLUS-000991,mwikali korir,,254 113 571 35,mwikali.korir@gmail.com,1977-09-07,FEMALE,Uasin Gishu,Ainabkoi,Kaptagat,"Plot 366, Lane 13, Kangundo",27/06/2023,active,5,Unemployed,33500,Education Support,PWD
PLUS-000992,margaret flora mwirigi,75796428,254 756 771 44,margaret.mwirigi@gmail.com,2003-06-16,MALE,BOMET,Chepalungu,Nyongores,"House 136, Jogoo Avenue, Ngong",2025-11-23,active,2,Unemployed,102500,Food Support,Elderly
PLUS-000993,faith kamannde,89064828,254 765 721 43,faith.kamande@yahoo.com,1992-02-26,MALE,Nairobi,Kasarani,Njiru,"House 459, Karen Street, Kangundo",13-May-2023,active,3,Employed,21000,Business Grant,PWD
PLUS-000994,"kipkorir, judith",80508307,254 766 816 79,judi@hotmail.com,Not Provided,FEMALE,Kakamega,Mumias East,Malaha/Isongo/Masindi,"Plot 114, Lane 8, Kenyatta",20250713,Not Provided,4,Student,35500,Business Grant,Youth
PLUS-000995,alexander mwakisha,90783964,254 116 103 65,alexander.mwakisha@gmail.com,1977-12-22,FEMALE,Bomet,Bomet Central,Singorwet,"Plot 70, Lane 4, Thika",26-May-2023,pending,4,Retired,39500,Food Support,Vulnerable
PLUS-000996,mwania ombati kinyua,62543403,254 745 857 10,mwania.kinyua@gmail.com,1971-05-27,FEMALE,Nairobi,Kasarani,Clay City,"House 460, Jogoo Road, Kasarani",25-01-2024,pending,1,Student,35000,Business Grant,Widow
PLUS-000997,nahum vincent mitei,15200255,254 709 329 68,nahum.mitei@gmail.com,1977-12-16,MALE,Nairobi,Dagoretti South,Waithaka,"Plot 383, Lane 9, Argwings Kodhek",11-11-2026,pending,4,Retired,11500,Business Grant,Elderly
PLUS-000998,wachira jonah sigei,92147935,254 717 576 58,wachira.sigei@outlook.com,1985-09-08,MALE,Kiambu,Lari,Kinale,"Plot 260, Lane 7, Kasarani",16-Dec-2023,inactive,4,Self-Employed,38500,Cash Transfer,Vulnerable
PLUS-000999,chepkirui kagwe,90632613,254 781 539 96,c.kagwe@gmail.com,22/08/1974,male,Kakamega,Khwisero,Kisa North,"plot 127, lane 7, ruaraka",Not Provided,Pending,5,Retired,15500,Food Support,Orphan
PLUS-001000,oduya langat,71859648,254 746 970 14,oduya.langat@gmail.com,1983-12-16,MALE,Machakos,Masinga,Masinga Central,"Plot 316, Lane 16, Ngong Road",03-08-2023,active,9,Student,69500,Medical Cover,Vulnerable
PLUS-001001,emily kamotho,46881809,254 101 318 07,emily_kamotho@yahoo.com,Not Provided,Male,Nakuru,Molo,Molo,House 33 Langata Drive Lenana,20251011,Pending,4,Unemployed,27000,Education Support,Widow
PLUS-001002,gitobu mutai,34471441,0749.990.99,gitobu.mutai@gmail.com,1970-08-27,FEMALE,Nakuru,Kuresoi South,Kiptagich,"House 435, Thika Superhighway Street, Kangundo",17 May 2023,inactive,5,Employed,51500,Cash Transfer,Orphan
PLUS-001003,brenda bosibori musila, 36568577,254 798 830 48,brenda.musila@outlook.com,2002-07-13,FEMALE,Not Provided,Naivasha,,"House 334, Kikuyu Avenue, Athi River",04/16/2023,pending,1,Retired,26500,Food Support,PWD
PLUS-001004,kwamboka mugo saidimu,50543196,254 789 181 35,kwamboka.saidimu@hotmail.com,1978-01-14,MALE,Nairobi,Kibra,Laini Saba,"Plot 330, Lane 12, Moi Avenue",16-May-23,active,4,Employed,66000,Food Support,Youth
PLUS-001005,peter zechariah kipngetich,37392666,Unknown,peter.kipngetich@gmail.com,1981-05-10,MALE,Unknown,Naivasha,Maiella,"House 301, Tom Mboya Drive, Tom Mboya",16 May 2025,active,2,Self-Employed,11500,Cash Transfer,Elderly
PLUS-001006,mueni kenei,22087678,254 738 564 51,keneimueni@yahoo.com,16/08/1983,MALE,Nairobi,Dagoretti South,Riruta,Plot390Lane8Jogoo,11-07-2024,pending,2,Employed,78500,Education Support,Widow
PLUS-001007,daniel kipronu,24790853,254 118 047 68,daniel.kiprono@outlook.com,1998-05-28,FEMALE,Nyeri,Kieni,Mweiga,"Plot 351, Lane 10, Thika",08/05/2024,active,5,Employed,25500,Food Support,Orphan
PLUS-001008,kagwiria adoyo leshan,12429893,254 731 419 03,leshankagwiria@gmail.com,1990-10-04,Female,Kakamega,Khwisero,Kisa North,Plot205Lane14AthiRiver,08-25-2025,pending,7,Student,25000,Cash Transfer,PWD
PLUS-001009,habakkuk nasimiyu,46365564,254 743 084 83,habakkuk.nasimiyu@gmail.com,1976-06-27,FEMALE,Machakos,Masinga,Muthesya,"House 63, Kangundo Avenue, Mombasa Road",2023-06-08,active,5,Self-Employed,91000,Food Support,PWD
PLUS-001010,kipchumba kangogo,77-285-702,25473849086,kipchumba.kangogo@gmail.com,1971-11-12,MALE,Nakuru County,Gilgil,Murindat,"House 97, Kiambu Road Drive, Kenyatta",15-02-2026,active,3,Employed,37500,Cash Transfer,Youth
PLUS-001011,elijah achieng cherono,48493281,254 105 238 30,elijah.cherono@yahoo.com,1979-07-21,MALE,Meru,Igembe North,Ntunene,"Plot 397, Lane 14, Mombasa Road",02-Feb-2025,active,5,Student,30000,Medical Cover,Widow
PLUS-001012,m. k. wachira,25475831,254 794 038 69,mercy.wachira@gmail.com,1950-08-05,FEMALE,Bungoma,Mt. Elgon,Elgon,"House 21, Kilimani Drive, Waiyaki",02 Jun 2024,active,10,Retired,45000,Cash Transfer,Widow
PLUS-001013,michael mwinyi,87754278,254 743 623 07,michael.mwinyi@yahoo.com,1988-06-20,MALE,Mombasa,Likoni,Bofu,"House 69, Kileleshwa Street, Thika",07/11/2023,active,2,Employed,131000,Education Support,Orphan
PLUS-001014,nanjala alice mbaka,43363652,254 747 910 03,nanjala.mbaka@hotmail.com,1954-12-02,FEMALE,Meru,South Imenti,Nkuene,"House 144, Ngong Street, Kilimani",2025-12-01,inactive,4,Retired,11500,Food Support,Youth
PLUS-001015,muthaa jebet,60968846,254 728 567 22,muthaa.jebet@gmail.com,1996-03-09,MALE,Kilifi,Kilifi South,Junju,"Plot 58, Lane 10, Ruiru",10-22-2026,pending,1,Retired,74500,Cash Transfer,PWD
PLUS-001016,pauline kilonzo,59359775,254 117 418 23,pauline.kilonzo@yahoo.com,1983-02-07,MALE,Kiambu,Kiambu,Kihara,"Plot 273, Lane 18, Kikuyu",17-03-2023,active,5,Student,29500,Cash Transfer,Elderly
PLUS-001017,chepkoech mueni kinyua,14386856,254 724 055 79,chepkoech73@gmail.com,1990-12-12,female,Machakos,Machakos Town,Kalama,Plot 170 Lane 19 Waiyaki,06-May-2026,I,2,Unemployed,21000,Business Grant,PWD
PLUS-001018,kioko karanja,,254 703 742 96,kioko.karanja@gmail.com,1961-05-07,MALE,Kisumu,Nyakach,West Nyakach,"House 412, Moi Avenue Road, Mugumo",03/01/2023,pending,5,Employed,27500,Business Grant,Elderly
PLUS-001019,kiprotich keter,9703-3089,254 704 452 61,kiprotich.keter@gmail.com,Unknown,FEMALE,,Westlands,Kitisuru,"Plot 419, Lane 3, Parklands",2024-07-25,,1,Self-Employed,25500,Cash Transfer,Elderly
PLUS-001020,agnes jepkorir maingi,62090372,254 751 095 41,agnes.maingi@gmail.com,1963-03-07,MALE,Kakamega,Butere,Marama Central,"Plot 170, Lane 2, Ngong Road",2026-09-28,active,Unknown,Self-Employed,13500,Cash Transfer,PWD
PLUS-001021,momanyi stephen maingi,40070581,254 701 019 06,momanyi.maingi@hotmail.com,1974-11-06,MALE,Nairobi,Kibra,Woodley,"Plot 286, Lane 11, Kikuyu",17-09-2026,inactive,5,Retired,42500,Food Support,Vulnerable
PLUS-001022,wachira nganga,38 210 669,254 764 225 21,wachira.nganga@gmail.com,1980-06-07,FEMALE,Nyeri,Mathira,Iriaini,"Plot 419, Lane 17, Karen",31-Jul-23,active,4,Employed,84000,Medical Cover,Vulnerable
PLUS-001023,kevin muriuki,34335725,254 773 399 69,kevin.muriuki@gmail.com,1994-11-26,FEMALE,Kiambu,Limuru,Ndeiya,"House 202, Mombasa Road Drive, Mombasa Road",31-Aug-2026,active,1,Employed,104000,Medical Cover,PWD
PLUS-001024,awiti paul mwania,38834086,254 114 114 53,awiti.mwania@gmail.com,1963-07-22,FEMALE,Kiambu,Kiambu,Ting'ang'a,"Plot 412, Lane 13, Lenana",2025-07-06,inactive,6,Employed,34000,Business Grant,Widow
PLUS-001025,jane omondi onsongo,59243476,254 766 842 45,jane.onsongo@hotmail.com,1964-07-15,MALE,Bomet,Sotik,Rongena/Manaret,"Plot 477, Lane 19, River Road",05-18-2023,pending,2,Employed,41000,Education Support,Orphan
PLUS-001026,cynthia kenga,19502237,254 764 052 61,c.kenga@gmail.com,10/07/1953,FEMALE,Nairobi,Westlands,Kangemi,"PLOT 151, LANE 5, MOMBASA ROAD",23-03-2024,ACTIVE,4,Student,27500,Medical Cover,Widow
PLUS-001027,judith nduku,91749555,+254 115 649 79,judith.nduku@gmail.com,1967-08-03,MALE,Kiambu,Lari,Kinale,"Plot 180, Lane 4, Lenana",07-10-2024,active,3,Employed,31500,Cash Transfer,Youth
PLUS-001028,nicholas onditi ali,42528171,254 107 648 07,nicholas.ali@yahoo.com,1991-09-04,FEMALE,Nakuru,Gilgil,Malewa West,"Plot 420, Lane 11, Ruiru",02-03-2023,pending,2,Retired,12000,Cash Transfer,Orphan
PLUS-001029,lenguro mwagolo,57584677,+25474770388,lenguro.mwangolo@outlook.com,1964-11-28,FEMALE,Bungoma,Webuye East,Mihuu,"Plot 168, Lane 2, Lenana",13-Jun-26,active,1,Employed,52000,Cash Transfer,PWD
PLUS-001030,peace edith mitei,55583827,254 716 811 40,peace.mitei@hotmail.com,1962-09-25,FEMALE,Uasin Gishu,Soy,Ziwa,"Plot 207, Lane 14, Mugumo",01-09-2025,active,Not Provided,Self-Employed,21000,Food Support,Elderly
PLUS-001031,emily njoroge,12267498,254 106 022 53,emily.njoroge@gmail.com,1995-11-04,MALE,Kiambu,Kabete,Gitaru,"House 281, Ngong Road Road, Parklands",28-Mar-2026,inactive,6,Employed,18500,Education Support,Orphan
PLUS-001032,atieno gitau,81798741,254 746 160 61,atieno.gitau@gmail.com,1982-06-17,FEMALE,Mombasa,Kisauni,Bamburi,"Plot 191, Lane 10, Westlands",2024-06-24,inactive,3,Student,23000,Education Support,Youth
PLUS-001033,kaimenyi opiyo,75890329,254 113 603 09,kaimenyi.opiyo@gmail.com,1998-03-10,FEMALE,,Kasarani,Njiru,Unknown,2023-07-05,active,4,Employed,30000,Cash Transfer,Vulnerable
PLUS-001034,njuguna joshua wanyoike,48406527,Not Provided,njuguna.wanyoike@yahoo.com,1975-04-06,FEMALE,,Kibra,Sarang'ombe,"Plot 140, Lane 10, Thika",2025-09-29,inactive,8,Unknown,157500,Education Support,Elderly
PLUS-001035,cynthia nekesa ombati,99849459,254 113 510 81,cynthia.ombati@hotmail.com,1988-12-15,FEMALE,Kiambu,Limuru,Bibirioni,"Plot 377, Lane 15, Tom Mboya",04/09/2024,pending,5,Self-Employed,65000,Medical Cover,Widow
PLUS-001036,onsongo karanja,88 829 544,254 739 959 40,onsongo.karanja@yahoo.com,1965-01-21,FEMALE,Bungoma,Kabuchai,Mukuyuni,"Plot 402, Lane 20, Parklands",16-09-2024,active,3,Self-Employed,34500,Medical Cover,Youth
PLUS-001037,adhiambo collins kioko,49059332,254 768 554 97,adhiambo.kioko@hotmail.com,1981-10-19,MALE,KISUMU,KISUMU WEST,NORTH KISUMU,"House 200, Jogoo Street, Waiyaki",2023-01-31,pending,5,Unemployed,18000,Business Grant,Elderly
PLUS-001038,nokun macharia,70098447,254 755 319 35,nokun.macharia@gmail.com,1980-05-27,FEMALE,Kakamega,Mumias East,Malaha/Isongo/Masindi,"Plot 157, Lane 12, Kenyatta",2025-09-04,pending,12,Self-Employed,10000,Business Grant,Widow
PLUS-001039,w. p. wangari,48164274,254 733 238 12,,1997-11-24,MALE,Machakos,Machakos Town,Mua,"Plot 240, Lane 3, Athi River",06-12-2023,inactive,Unknown,Unknown,66500,Cash Transfer,Elderly
PLUS-001040,cynthia koech,42008485,254 744 530 28,cynthia.koech@yahoo.com,2005-02-08,FEMALE,Nakuru,Naivasha,Hells Gate,"Plot 144, Lane 7, Kikuyu",2026-03-02,pending,5,Self-Employed,12500,Business Grant,PWD
PLUS-001041,muriuki maina mutisya,43415626,254 781 589 26,muriuki.mutisya@outlook.com,1980-02-18,FEMALE,NAKURU,BAHATI,DUNDORI,"House 54, Karen Road, Ruaraka",20250215,pending,1,Retired,22000,Business Grant,Elderly
PLUS-001042,cynthia kangeogo,79218993,254 761 687 66,cynthia.kangogo@yahoo.com,1982-11-17,FEMALE,Turkana,Loima,Kotaruk/Lobei,"House 144, Kenyatta Street, Karen",14/12/2025,active,3,Self-Employed,13500,Business Grant,Widow
PLUS-001043,mutisya harun kiprop,26692837,254 705 866 68,mutisya.kiprop@gmail.com,1977-06-11,FEMALE,Kilifi,Kilifi South,Chasimba,"Plot 69, Lane 3, Kangundo",01/05/2024,inactive,3,Unemployed,49500,Education Support,Widow
PLUS-001044,dennis peace adoyo,8875-3507,254 114 014 65,dennis.adoyo@yahoo.com,1986-12-03,MALE,Kisumu,Kisumu Central,Nyalenda 'B',"Plot 208, Lane 1, Kitisuru",2023-10-30,inactive,2,Self-Employed,18000,Medical Cover,Vulnerable
PLUS-001045,githinji awiti kaimenyi,91699111,254 117 090 01,githinji.kaimenyi@yahoo.com,1987-11-22,MALE,Mombasa,Changamwe,Airport,"Plot 2, Lane 14, Kileleshwa",19 Dec 2025,active,3,Employed,23500,Cash Transfer,Orphan
PLUS-001046,muthuri mwango,79872246,254 717 231 37,muthuri.mwango@yahoo.com,1962-08-06,MALE,Kilifi,Rabai,Unknown,"Plot 23, Lane 11, Mugumo",2026-10-11,inactive,Not Provided,Self-Employed,39500,Food Support,Orphan
PLUS-001047,beatrice wairimu,39652877,254 734 664 54,beatrice.wairimu@gmail.com,1965-11-22,MALE,Kiambu,Githunguri,Ngewa,"House 344, River Road Road, Moi Avenue",2025-02-17,pending,9,Student,21000,Food Support,PWD
PLUS-001048,syokau brenda opiyo,82987126,254 781 233 00,sopiyo@yahoo.com,19721223,Female,Kakamega,Ikolomani,Idakho Central,"PLOT 160, LANE 12, KIAMBU ROAD",03/27/2024,Pending,3,Unemployed,200000,Medical Cover,Youth
PLUS-001049,martha andrew kiarie,80822714,254 734 200 30,martha.kiarie@yahoo.com,1961-08-08,FEMALE,Nairobi,Kibra,Laini Saba,"House 368, Outering Street, Parklands",04/15/2023,inactive,3,Retired,12000,Education Support,PWD
PLUS-001050,martha nekesa,75413577,254 114 391 50,martha_nekesa@hotmail.com,1993-04-04,Female,Trans Nzoia,Endebess,Chepchoina,House 438 Ruiru Avenue Kiambu Road,2026-11-13,I,6,Student,62000,Medical Cover,Vulnerable
PLUS-001051,beatrice kimutai,12648580,254 734 860 65,beatrice.kimutai@gmail.com,1978-04-02,MALE,Bomet,Bomet Central,Mutarakwa,"House 40, Ruaraka Road, Kiambu Road",Unknown,inactive,3,Self-Employed,56500,Medical Cover,Orphan
PLUS-001052,ondieki akinyi,42134668,254 728 551 48,ondieki.akinyi@hotmail.com,1996-03-12,FEMALE,Machakos,Kathiani,Kathiani Central,,01 Apr 2026,,Not Provided,Unemployed,46000,Medical Cover,PWD
PLUS-001053,wafula gladys wabomba,25012106,254 751 794 18,,1983-09-18,MALE,Trans Nzoia,Endebess,Endebess,"House 82, Kilimani Street, Moi Avenue",01/27/2023,inactive,1,Unknown,Unknown,Medical Cover,PWD
PLUS-001054,samuel mwwangolo,41979317,254 738 582 09,samuel.mwangolo@yahoo.com,1995-04-08,MALE,Nairobi,Dagoretti North,Gatina,"Plot 314, Lane 4, Karen",07/01/2024,inactive,9,Employed,Unknown,Cash Transfer,Orphan
PLUS-001055,hannah wanyonyi mogaka,36252609,254 789 871 65,hannah.mogaka@hotmail.com,1975-01-06,FEMALE,Meru,Tigania West,Kianjai,"Plot 155, Lane 13, Westlands",18-Nov-2026,inactive,3,Employed,18500,Cash Transfer,Orphan
PLUS-001056,rweria chepmgeno,46771858,254 118 765 33,rweria.chepngeno@hotmail.com,1975-07-02,MALE,NAKURU,Molo,Turi,"House 420, Limuru Avenue, Mugumo",2025-02-07,pending,3,Unemployed,46000,Food Support,Elderly
PLUS-001057,matthew nzioka,80973199,254 113 737 22,matthew.nzioka@gmail.com,1970-07-12,MALE,Bomet,Chepalungu,Nyongores,"Plot 471, Lane 2, Karen",13 Feb 2023,active,6,Retired,38500,Medical Cover,Widow
PLUS-001058,e. m. kamotho,31839746,254 727 324 57,eunice.kamotho@hotmail.com,1988-08-02,MALE,Kilifi,Kaloleni,Kaloleni,"House 54, Jogoo Avenue, Thika",15-06-2026,inactive,8,Self-Employed,60500,Medical Cover,Orphan
PLUS-001059,harun kibathi,41531880,254 714 642 38,harun_kibathi@outlook.com,05-Sep-81,male,Kiambu,Githunguri,Ikinu,"Plot 183, Lane 15, Langata",03-25-2026,Active,5,Retired,158500,Cash Transfer,Widow
PLUS-001060,awiti isaiah kamau,77431786,254 104 116 11,a.k@yahoo.com,18-Nov-1987,FEMALE,Nairobi,Dagoretti South,Ngando,"House 365, Kiambu Road Avenue, Ruiru",12-Nov-25,Pending,7,Self-Employed,10500,Cash Transfer,Youth
PLUS-001061,kanampiu wamuyu,14443293,254 716 886 09,kanampiu.wamuyu@gmail.com,1998-08-08,MALE,Nairobi,Kibra,Woodley,"Plot 445, Lane 6, Argwings Kodhek",03-01-2024,active,9,Retired,40500,Medical Cover,Vulnerable
PLUS-001062,jeremiah nafula kamau,87753029,Not Provided,Not Provided,1996-08-26,FEMALE,Nakuru,Rongai,Solai,"Plot 245, Lane 9, Ruaraka",10/05/2024,,5,Unemployed,43500,Education Support,Widow
PLUS-001063,mukami aum,25226934,254 733 000 39,mukami.auma@gmail.com,1995-12-20,MALE,Kakamega,Butere,Marama Central,"Plot 94, Lane 19, Moi Avenue",09-03-2026,pending,6,Student,51000,Education Support,Elderly
PLUS-001064,syokau kipchircihir,46834775,254 787 770 93,Not Provided,1983-09-02,MALE,Kiambu,Lari,Kinale,"House 265, Kileleshwa Drive, River Road",Unknown,inactive,9,Retired,26500,Cash Transfer,Elderly
