beneficiary_id,full_name,national_id,phone_number,email,date_of_birth,gender,county,sub_county,ward,address,registration_date,status,school_name,education_level,course,scholarship_amount,academic_year
SCH-000867,Kipchumba Adoyo,15961044,076672838,kipchumba.adoyo@yahoo.com,1993-10-26,Female,Kiambu,Kikuyu,Sigona,"Plot 359, Lane 14, River Road",18-03-2024,Inactive,University of Nairobi,Diploma,Nursing,160834,2023/2024
SCH-000868,Flora Nzioka,47628190,074432247,flora.nzioka@gmail.com,1973-01-21,Male,Nakuru,Kuresoi South,Amalo,"Plot 105, Lane 12, Limuru",24/03/2023,Active,St. Joseph's School,Postgraduate,Accounting,171694,2023/2024
SCH-000869,Lois Mchao,55552113,079641838,lois.mcharo@yahoo.com,2002-04-15,Male,Meru,Central Imenti,Mwangathia,"Plot 479, Lane 12, Kiambu",20250707,Pending,St. Joseph's School,Undergraduate,Education,144143,2025/2026
SCH-000870,Judith Kamau Mogaka,44-518-559,010904614,judith.mogaka@yahoo.com,1997-01-21,Male,Nyeri,Nyeri Town,Rware,"House 104, Jogoo Drive, Kileleshwa",12-06-2024,Active,Kenyatta University,Certificate,Civil Engineering,219549,2024/2025
SCH-000871,Syokau Wafula Njoroge,28774471,073710405,syokau.njoroge@gmail.com,1977-07-20,Male,Mombasa,Jomvu,Jomvu Kuu,"House 182, Kiambu Road, Garden Estate",08-Aug-22,Inactive,Kabianga High School,Diploma,Journalism,186768,2024/2025
SCH-000872,jebiwott adhiambo mutisya,79386491,072586097,jebiwott.mutisya@outlook.com,1989-02-06,Female,Bungoma,Kabuchai,Mukuyuni,"Plot 231, Lane 15, Kiambu Road",2023-04-26,Pending,Eldoret National Polytechnic,Secondary,Economics,368378,2023/2024
SCH-000873,F. D. Wambui,28699996,074586953,florence.wambui@yahoo.com,1985-11-03,Male,Bomet,Chepalungu,Nyongores,"Plot 378, Lane 4, Kasarani",10/28/2025,Inactive,Kabianga High School,Diploma,Social Work,163702,2023/2024
SCH-000874,Naipanoi Rimberia,,079248063,naipanoi.rimberia@gmail.com,1986-12-27,Female,Machakos,Matungulu,Matungulu West,"Plot 185, Lane 11, Kiambu",12-12-2022,Inactive,Eldoret National Polytechnic,Undergraduate,Engineering,244286,2025/2026
SCH-000875,Okello Nganga,25046526,072800016,okello.nganga@hotmail.com,1967-03-22,Female,Machakos,Machakos Town,Machakos Central,"Plot 290, Lane 1, Lenana",05/17/2022,Active,Starehe Boys Centre,Secondary,Accounting,135589,2024/2025
SCH-000876,Elijah Nanjaa,N/A,,elijah.nanjala@gmail.com,1966-03-06,Male,Machakos,Mavoko,Kinanie,"Plot 384, Lane 1, Ruaraka",2022-07-27,Active,,Diploma,Social Work,166802,2022/2023
SCH-000877,Naisula Wandera,9092-1574,010422261,naisula.wandera@hotmail.com,1953-01-05,Female,BOMET,Konoin,Chepchabs,"Plot 202, Lane 9, River Road",2023-05-05,Pending,Kenya Methodist University,Undergraduate,Business,407461,2022/2023
SCH-000878,Brenda Btt,87031272,011668289,bbett@gmail.com,1982-05-12,Male,Nyeri,Mukurweini,Rugi,"Plot 287, Lane 2, Kangundo",03/04/2023,Inactive,Eldoret National Polytechnic,Undergraduate,Agriculture,196621,2023/2024
SCH-000879,Muthuri Korir,71740969,076673506,muthuri.korir@hotmail.com,1984-03-08,Female,Turkana,Turkana East,Lokichar,"Plot 278, Lane 1, Parklands",13/12/2024,Inactive,JKUAT,Diploma,Information Technology,205609,2022/2023
SCH-000880,Jane Kinsyua,34260309,073812617,jane88@outlook.com,1999-06-16,MALE,Bomet,Sotik,Rongena/Manaret,Plot99Lane20RiverRd,10/04/2024,active,Lenana School,SECONDARY,Journalism,118627,2024- 2025
SCH-000881,Wambui Joy Mokua,33218937,0724-110-42,wambui.mokua@yahoo.com,1983-11-18,Female,Kisumu,Seme,Central Seme,"Plot 16, Lane 13, Tom Mboya",26-02-2024,Inactive,Maseno School,Postgraduate,Accounting,170304,2024/2025
SCH-000882,Anyango Ochieng,44612609,078535777,ochienganyango@hotmail.com,05/20/1998,male,Nakuru,Molo,Turi,"Plot 213, Lane 19, Kiambu Road",2024-06-01,Inactive,Maranda High School,CERTIFICATE,Medicine,119537,2022–2023
SCH-000883,Edward Micah Mutune,57887366,078419116,edward.mutune@yahoo.com,1972-06-17,Male,Nyeri,Mathira,Kirimukuyu,"Plot 149, Lane 17, Jogoo",20250722,Inactive,Alliance High School,Undergraduate,Information Technology,178060,2025/2026
SCH-000884,Alice Charity Wanyoike,72 213 255,010335122,alice.wanyoike@yahoo.com,1997-09-21,Female,Machakos,Machakos Town,NULL,"House 41, Athi River Drive, Uhuru",07/10/2023,Active,NULL,Diploma,Computer Science,150309,2024/2025
SCH-000885,moraa kipkirui,65243280,072761706,,1969-02-25,Male,NULL,Bomet Central,Mutarakwa,"House 179, Mombasa Road Drive, Mombasa Road",,Inactive,Green Garden Academy,Diploma,Engineering,187865,2024/2025
SCH-000886,Dorothy Towett,86986647,078600525,dorothy.towett@gmail.com,1991-01-12,Male,Kilifi,Magarini,Sabaki,"Plot 154, Lane 14, Karen",02-03-2025,Pending,Alliance High School,Secondary,Computer Science,184170,2024/2025
SCH-000887,Amos Kebaso,78782838,079146982,amos.kebaso@gmail.com,1974-02-02,Male,NAIROBI,Dagoretti North,Kilimani,"House 306, Mugumo Avenue, Kiambu Road",07/19/2025,Inactive,Eldoret National Polytechnic,Postgraduate,Business,296395,2022/2023
SCH-000888,Gitobu Christopher Kipsang,25681323,079563075,gitobu.kipsang@yahoo.com,1969-06-11,Male,Kisumu,Seme,Central Seme,"House 463, Ruiru Street, Tom Mboya",26/01/2025,Pending,Kenyatta University,Postgraduate,Agriculture,224687,2025/2026
SCH-000889,Muriuki Nabea,47299640,011279636,muriuki.nabea@gmail.com,1981-02-07,Male,Kilifi,Magarini,Magarini,"Plot 314, Lane 10, Kiambu Road",28-01-2023,Pending,JKUAT,Postgraduate,Agriculture,439821,2022/2023
SCH-000890,Jebet Nekesa Otieno,87034382,078858864,jebet.otieno@gmail.com,1973-04-08,Female,Kiambu,Lari,Kinale,"House 359, Limuru Drive, Kileleshwa",02/04/2024,Active,Mang'u High School,Postgraduate,Information Technology,309577,2025/2026
SCH-000891,Chepkoech Chepkkirui,37921512,N/A,chepkoech.chepkirui@gmail.com,1969-12-21,Female,,Kiminini,Sirende,"Plot 145, Lane 2, Garden Estate",2022-05-20,Pending,Prestige Academy,Diploma,Medicine,204843,2024/2025
SCH-000892,Kaloki Joy Lubanga,14985525,077947531,kaloki.lubanga@outlook.com,1985-10-08,Female,Mombasa,Nyali,Ziwa la Ng'ombe,"Plot 59, Lane 17, Thika",16-02-2022,Inactive,Rift Valley Institute,Certificate,Economics,123595,2022/2023
SCH-000893,Auma Wanjiku Awino,42945212,011517664,auma.awino@gmail.com,1981-08-03,Male,Nakuru,Nakuru Town East,Menengai,"Plot 332, Lane 13, Moi Avenue",2024-07-01,Pending,Moi University,Secondary,Engineering,137600,2024/2025
SCH-000894,Anthony Martin Wangari,72-505-408,076283524,NULL,1965-02-25,Female,Nyeri,Nyeri Town,Kiganjo/Mathari,"Plot 411, Lane 9, Ngong",28/04/2024,Active,Starehe Boys Centre,Postgraduate,Medicine,213979,2023/2024
SCH-000895,Chepkorir Mutune,75655873,079 532 016,chepkorir.mutune@yahoo.com,2001-04-28,Female,BUNGOMA,,Elgon,"House 172, Moi Avenue Road, Parklands",12/15/2025,,Coast Institute of Technology,Postgraduate,Economics,133581,2025/2026
SCH-000896,Kimeu Kwamboka Wamuyu,88448668,074358500,kimeu.wamuyu@yahoo.com,1998-05-09,Male,Bomet,Bomet Central,Mutarakwa,"House 352, Argwings Kodhek Drive, Kiambu",08-11-2025,Pending,Kenya Methodist University,Certificate,Economics,258678,2022/2023
SCH-000897,Namukhula Macharia,46 167 085,011383349,namukhula.macharia@gmail.com,1953-06-25,Male,Uasin Gishu,Moiben,Sergoit,"Plot 74, Lane 16, Ruiru",09/02/2025,Active,Maranda High School,Secondary,Social Work,167379,2025/2026
SCH-000898,Jacqueline Jepkorir,62504528,076831541,jacqueline.jepkorir@outlook.com,N/A,Male,NULL,Nakuru Town West,Rhoda,"Plot 298, Lane 20, Mugumo",N/A,Inactive,Mang'u High School,Undergraduate,Law,396600,2025/2026
SCH-000899,Wachira Gitobu,43 538 762,077949756,wachira.gitobu@gmail.com,1980-12-08,Female,NAIROBI,Westlands,Kangemi,"House 209, Westlands Avenue, Moi Avenue",08/03/2024,Pending,Maseno University,Diploma,Medicine,185892,2022/2023
SCH-000900,Oduya Nabwire,82978342,076370328,o.nabwire@gmail.com,17-Oct-1987,female,Nairobi,Westlands,Mountain View,Plot210Lane5KiambuRd,2023-10-16,active,Strathmore University,CERTIFICATE,Economics,177350,2025–2026
SCH-000901,Jonah Faith Awiti,20439138,076309969,jonah.awiti@hotmail.com,1969-06-01,Male,Nairobi,Lang'ata,Nairobi West,"House 408, Ngong Road Street, Juja",22-Mar-2023,Active,Maseno School,Certificate,Accounting,451279,2025/2026
SCH-000902,Awuor Bridget Gacheru,23766380,079450905,awuor.gacheru@outlook.com,1986-09-19,Male,Kiambu,Kikuyu,Kinoo,"Plot 52, Lane 19, Kiambu",2022-07-01,Pending,Mount Kenya University,Secondary,Social Work,126758,2022/2023
SCH-000903,Jonathan Mutua,63296865,070386433,jonathan.mutua@yahoo.com,1950-04-09,Male,Machakos,Kathiani,Kathiani Central,"House 416, Ngong Road Road, Thika Superhighway",2023-09-19,Active,Kenyatta University,Undergraduate,Journalism,330125,2022/2023
SCH-000904,Wairimu Kamau,65277579,076667799,wairimu.kamau@yahoo.com,2003-02-16,Male,Nairobi,Dagoretti North,Kilimani,"Plot 87, Lane 4, Likoni",11/04/2025,Pending,St. Joseph's School,Diploma,Law,117295,2022/2023
SCH-000905,Victor Gitobu Musila,71195665,074307388,victor.musila@outlook.com,1973-03-11,Male,Bomet,Sotik,Ndanai/Abosi,"Plot 245, Lane 11, Garden Estate",2024-07-09,Active,University of Nairobi,Secondary,Journalism,367628,2025/2026
SCH-000906,Nasimiyu Korir,18579673,072124052,nasimiyu.korir@gmail.com,2001-05-12,Female,Machakos,Masinga,Muthesya,"Plot 212, Lane 20, Moi Avenue",2025-02-10,Active,Starehe Boys Centre,Diploma,Education,280761,2022/2023
SCH-000907,Wangeci Mwakideu,72365495,078713608,,1962-11-20,Female,Meru,Central Imenti,Mwangathia,"Plot 306, Lane 11, River Road",22/08/2023,Inactive,University of Nairobi,Undergraduate,Civil Engineering,180624,2024/2025
SCH-000908,jepkoech cherono,40-317-689,010503433,jepkoech.cherono@yahoo.com,1994-08-06,Female,Turkana,Turkana West,Kakuma,"House 40, Mombasa Road Road, Argwings Kodhek",2022-01-09,Active,Maseno School,Secondary,Law,173625,2024/2025
SCH-000909,Wachira Mutinda Achieng,73369617,011313699,wachira.achieng@gmail.com,2004-11-22,Female,Meru,Tigania West,Kianjai,"Plot 330, Lane 17, Ngong Road",24-03-2024,Inactive,Prestige Academy,Certificate,Social Work,147186,2024/2025
SCH-000910,Dorothy Jepkorir,39413080,075766938,dorothy.jepkorir@gmail.com,1984-12-21,Male,Bomet,Bomet Central,Mutarakwa,"Plot 209, Lane 14, Kiambu Road",19-06-2025,Active,Green Garden Academy,Postgraduate,Economics,329791,2024/2025
SCH-000911,Nyambura Bridget Awuor,38 402 180,075425766,nyambura.awuor@gmail.com,,Female,N/A,Webuye East,Ndivisi,"House 159, River Road Avenue, Parklands",03/07/2025,Pending,Mang'u High School,NULL,Public Health,149900,2022/2023
SCH-000912,Muthoni Opiyo,,011870118,muthoni.opiyo@yahoo.com,1970-07-11,Male,Kilifi,,Mariakani,"Plot 215, Lane 7, Tom Mboya",12-Dec-2024,Pending,Alliance High School,NULL,Law,261618,2025/2026
SCH-000913,Alice Wairimu Odhiambo,85887403,078998062,N/A,N/A,Female,Nairobi County,Westlands,Mountain View,"House 189, River Road Road, Athi River",12-06-2023,Pending,JKUAT,Postgraduate,Agriculture,320566,2024/2025
SCH-000914,John Onsongo,81 344 862,071295472,john.onsongo@gmail.com,1971-12-01,Male,Nairobi,Kibra,Makina,"House 202, Ngong Road Road, Ruaraka",13-Sep-2023,Inactive,Mount Kenya University,Undergraduate,Civil Engineering,182383,2024/2025
SCH-000915,Habakkuk Cecilia Maina,81874786,071398461,NULL,1983-07-22,Female,Bomet,BometEast,Longisa,NULL,N/A,Pending,Moi University,Postgraduate,Engineering,213024,2023/2024
SCH-000916,Kioko Jepkoeech,26935536,075704887,kioko.jepkoech@yahoo.com,1965-07-28,Male,Kisumu,Nyakach,South West Nyakach,"House 216, Thika Superhighway Drive, Argwings Kodhek",19-11-2024,Active,JKUAT,Secondary,Medicine,304385,2024/2025
SCH-000917,David Cheronu,12458919,075184687,david.cherono@gmail.com,1993-09-25,Male,Kiambu,Ruiru,Kahawa Sukari,"House 107, Uhuru Road, Kikuyu",06/24/2025,Active,Coast Institute of Technology,Secondary,Public Health,426873,2023/2024
SCH-000918,Daniel Onditi Gacheru,NULL,079964117,daniel.gacheru@gmail.com,1965-02-19,Female,Bomet,Chepalungu,Kongasis,"Plot 232, Lane 12, Lenana",02-Oct-22,Active,Moi High School Kabarak,Undergraduate,Journalism,168306,2024/2025
SCH-000919,Moraa Omar,14511005,071182326,moraa.omar@outlook.com,1969-08-02,Male,Machakos,Kathiani,Mitaboni,"House 324, Thika Superhighway Drive, Kiambu Road",04/08/2023,Active,Rift Valley Institute,Diploma,Education,197337,2022/2023
SCH-000920,"Simiyu, Faith Mbaka",19273191,011219984,faith.simiyu@hotmail.com,1986-04-19,Male,Nairobi,Lang'ata,Karen,"Plot 471, Lane 20, Kiambu",03-16-2024,Active,Eldoret National Polytechnic,Secondary,Social Work,253168,2023/2024
SCH-000921,Gilbert Mutwiri,19160128,078898715,gilbert.mutwiri@yahoo.com,1962-07-24,Female,Trans Nzoia,Endebess,Matumbei,"House 400, Kiambu Road Street, Mombasa Road",10-Apr-25,Pending,Lenana School,Certificate,Accounting,174247,2022/2023
SCH-000922,Nokun Chepkirui,23316648,011500013,nokun.chepkirui@gmail.com,1972-07-15,Male,Machakos,Mavoko,Athi River,"Plot 17, Lane 8, Lavington",04/02/2022,Inactive,Coast Institute of Technology,Diploma,Education,208217,2025/2026
SCH-000923,"Kaimenyi, Silas",78175036 ,070368818,silas.kaimenyi@outlook.com,1986-06-07,Female,Nakuru,Rongai,Menengai West,"Plot 217, Lane 9, River Road",06-10-2023,Inactive,Kabianga High School,Diploma,Journalism,230007,2024/2025
SCH-000924,Khaemba Kipsang,18990534,079361062,khaemba.kipsang@yahoo.com,1975-06-06,Male,,Lugari,Lugari,"Plot 217, Lane 1, Ruiru",23-Apr-2022,Pending,St. Joseph's School,Undergraduate,Medicine,124946,2025/2026
SCH-000925,Wabomba Patrick Wangari,48164274,073323812,N/A,1997-11-24,Male,Bungoma,Kabuchai,Mukuyuni,"Plot 240, Lane 3, Athi River",23-06-2022,Active,Egerton University,Certificate,Engineering,81337,2025/2026
SCH-000926,Adoyo Mwirigi,86057239,073353560,adoyo.mwirigi@outlook.com,1954-02-26,Male,Nyeri,Mathira,Ruguru,"Plot 129, Lane 11, Argwings Kodhek",2024-06-15,Active,Kenyatta University,Postgraduate,Accounting,274429,2024/2025
SCH-000927,Martha Cheruiyot,45545064,079550162,martha.cheruiyot@gmail.com,1977-02-15,Female,Nairobi,Kibra,Makina,"Plot 73, Lane 12, Tom Mboya",,N/A,Strathmore University,Postgraduate,Economics,148515,2023/2024
SCH-000928,Leshan Waithea,37154707,077556774,leshan.waithera@gmail.com,1983-04-03,Male,Kiambu,N/A,Sigona,"Plot 53, Lane 7, Kangundo",28-Jul-2022,Active,University of Nairobi,Postgraduate,Economics,188284,2025/2026
SCH-000929,Habakkuk Kipngetich Wanyonyi, 75343668,011843534,habakkuk.wanyonyi@gmail.com,1998-09-22,Male,Nairobi,NULL,Mountain View,"Plot 181, Lane 1, Mombasa Road",03-May-2024,Active,Strathmore University,Certificate,Information Technology,240820,2025/2026
SCH-000930,Jepkoech Christopher Momanyi,27879065,011531562,jepkoech.momanyi@yahoo.com,1988-05-24,Male,Meru,Igembe South,Mau/Antuamburi,"Plot 206, Lane 9, Ngong",20230429,Pending,Egerton University,Postgraduate,Medicine,112847,2024/2025
SCH-000931,Andrew Osebbe,15679986,072522868,andrew.osebe@outlook.com,1969-09-22,Male,Kiambu,Ruiru,Gatong'ora,"Plot 194, Lane 9, Kangundo",04/13/2024,Inactive,Kenyatta University,Certificate,Medicine,98360,2024/2025
SCH-000932,Barnabas Leshan Wangari,61660590,073468852,barnabas.wangari@hotmail.com,2003-07-24,Male,Meru,Igembe North,Antubetwe Kiongo,"Plot 467, Lane 15, Lavington",26/07/2023,Pending,Starehe Boys Centre,Undergraduate,Education,481961,2023/2024
SCH-000933,Mary Mark Mwakisha,47549647,010817307,mary@gmail.com,25 Oct 2004,Female,Kisumu,Kisumu West,North Kisumu,"Plot 397, Lane 1, Thika Superhighway",2024-01-20,pending,St. Joseph's School,UNDERGRADUATE,Engineering,136298,2023–2024
SCH-000934,Jacqueline Awiti Lubanga,25651239,011578416,j.lubanga@gmail.com,1979-09-24,M,Nairobi,Dagoretti North,Gatina,House428NgongRdDriveMombasaRd,11-06-2025,ACTIVE,Eldoret National Polytechnic,SECONDARY,Social Work,438608,2024–2025
SCH-000935,Mwangi Kerubo Awuor,48333001,011884796,mwangi.awuor@hotmail.com,NULL,Female,Nairobi,Westlands,Parklands,"House 13, Kangundo Street, Karen",16-Jan-2024,Active,Kenyatta University,Undergraduate,Accounting,188045,2023/2024
SCH-000936,Adhiambo Mugo Githua,27686895,073903108,adhiambo.githua@outlook.com,1986-10-13,Male,Mombasa,Likoni,Tsimba,"Plot 402, Lane 2, Kileleshwa",02-Oct-2024,Pending,Kabianga High School,Diploma,Accounting,171801,2022/2023
SCH-000937,Flora Stephen Mumo,89118492,078738437,flora.mumo@gmail.com,1981-10-10,Male,Uasin Gishu,Ainabkoi,Racecourse,"Plot 313, Lane 12, Kileleshwa",14-06-2024,Active,Moi High School Kabarak,Undergraduate,Education,460978,2023/2024
SCH-000938,Kagendo Kymutai,59-587-404,011479588,kagendo.kimutai@gmail.com,1960-11-26,Male,Nairobi,Kibra,Makina,N/A,06/08/2022,N/A,Mount Kenya University,NULL,Education,149207,2024/2025
SCH-000939,Kipkoech Faith Kiprono,74547148,074643458,kipkoech.kiprono@gmail.com,1979-05-14,Male,Kakamega,Mumias West,Etenje,"House 56, Langata Road, Outering",06-Jun-2023,Active,St. Joseph's School,Undergraduate,Information Technology,196736,2024/2025
SCH-000940,Amos Ngeno,35338379,072414341,amos.ngeno@yahoo.com,1999-09-08,Male,Kakamega,Butere,Marama North,"Plot 87, Lane 12, Ruaraka",05-11-2025,Inactive,Green Garden Academy,Diploma,Architecture,475972,2025/2026
SCH-000941,Emily Awuor Nafula,84-776-506,070815873,emily.nafula@gmail.com,2004-09-01,Male,Nairobi,Lang'ata,NULL,,2023-04-05,N/A,Strathmore University,Certificate,Social Work,152424,2023/2024
SCH-000942,Mutisya Harun Kiprop,26692837,070586668,NULL,11-Jun-1977,F,Kilifi,Kilifi South,Chasimba,Plot 69 Lane 3 Kangundo,2025-04-12,pending,Coast Institute of Technology,UNDERGRADUATE,Law,428265,2024–2025
SCH-000943,Kerubo Naipanoi Cherono,66434872,NULL,kerubo.cherono@gmail.com,1977-02-16,Male,Nairobi,Kasarani,Ruai,"Plot 456, Lane 4, Kangundo",24/07/2025,Pending,N/A,Undergraduate,Journalism,369915,2025/2026
SCH-000944,Lois Waanyonyi,24957006,079788073,lois.wanyonyi@gmail.com,1986-11-22,Male,Turkana,Turkana West,Kakuma,"House 308, Kiambu Road Road, Langata",15-Apr-2024,Pending,Kenya Methodist University,Undergraduate,Civil Engineering,127502,2025/2026
SCH-000945,Kipchirchir Oseko,31889608,0117-986-37,kipchirchir.oseko@gmail.com,1983-02-09,Female,Mombasa,Nyali,Kongowea,"Plot 322, Lane 9, Kangundo",2022-02-15,Inactive,Moi High School Kabarak,Diploma,Architecture,74446,2022/2023
SCH-000946,Mukami Mbaka,43170318,074100397,N/A,1975-01-15,Male,Nyeri,Mukurweini,Mukurwe-ini West,"House 91, Kasarani Drive, Athi River",2024-06-24,Inactive,Maranda High School,Undergraduate,Accounting,315542,2022/2023
SCH-000947,Nasimiyu Kipchumba,29741598,071738076,nasimiyu.kipchumba@hotmail.com,1959-07-05,Male,Kilifi,Kaloleni,Kaloleni,"Plot 180, Lane 17, Jogoo",2024-06-04,Pending,Coast Institute of Technology,Undergraduate,Education,199617,2025/2026
SCH-000948,Edith Mburu,28778595,072207220,edith.mburu@yahoo.com,1957-06-12,Male,Nakuru,Molo,Turi,"Plot 206, Lane 17, Ruaraka",20221102,Inactive,Strathmore University,Postgraduate,Law,352640,2025/2026
SCH-000949,Alice Jonathan Juma,31245020,079231939,alice.juma@yahoo.com,1972-04-13,Male,BUNGOMA,WEBUYE EAST,,"Plot 466, Lane 1, Kasarani",2025-05-20,Pending,Mang'u High School,,Social Work,192587,2022/2023
SCH-000950,Harun Mutua Kiarie,37-425-725,011519696,harun.kiarie@gmail.com,1969-01-17,Male,Machakos,Yatta,Katangi,"House 401, Mombasa Road Street, Kenyatta",,Pending,Kabianga High School,N/A,Agriculture,82662,2025/2026
SCH-000951,Naserian Koech,20253315,076634640,naserian.koech@outlook.com,1964-06-02,Male,Turkana,Turkana South,Katilu,"Plot 232, Lane 13, Ruaraka",14-12-2025,Inactive,Starehe Boys Centre,Undergraduate,Civil Engineering,146133,2025/2026
SCH-000952,Micah Thomas Ndunge,8064-7142,010737430,micah.ndunge@outlook.com,2004-08-18,Female,Bungoma,Kabuchai,Bwake/Luuya,"House 111, Outering Road, Langata",06 Feb 2025,Active,Egerton University,Certificate,Agriculture,264449,2025/2026
SCH-000953,"Akinyi, Harun Kilonzo",14918680,075342606,harun.akinyi@gmail.com,1971-02-17,Female,Machakos,Matungulu,Matungulu West,"House 423, Ngong Street, Moi Avenue",20-Aug-25,Pending,Mang'u High School,Certificate,Social Work,279807,2025/2026
SCH-000954,Awino Cheruiyot,16882306,079108208,awino.cheruiyot@gmail.com,1992-02-18,Female,Uasin Gishu,Soy,Kapkures,"Plot 112, Lane 3, Uhuru",05-02-2024,Pending,Kenyatta University,Certificate,Engineering,352043,2023/2024
SCH-000955,Onsongo George Wambugu,32046483,078744602,onsongo.wambugu@outlook.com,1968-06-04,Male,Uasin Gishu,Ainabkoi,Ainabkoi/Olare,"Plot 63, Lane 2, Kangundo",04-10-2025,Pending,St. Joseph's School,Postgraduate,Architecture,172867,2023/2024
SCH-000956,Kinyua Wanyonyi,83012855,078518738,kinyua.wanyonyi@yahoo.com,2003-12-01,Male,Machakos,Yatta,Katangi,"Plot 201, Lane 20, Kiambu",20/03/2022,Pending,Maseno School,Postgraduate,Computer Science,158443,2024/2025
SCH-000957,M. O. Mitei,20525655,076793756,mark.mitei@gmail.com,1961-05-22,Female,BUNGOMA,Sirisia,Lwandanyi,"Plot 466, Lane 2, Karen",2025-12-28,Active,Maranda High School,NULL,Business,203971,2025/2026
SCH-000958,Zephaniah Muthuri,77465708,075584492,zephaniah.muthuri@outlook.com,1961-04-04,Female,Kakamega,Matungu,Khalaba,"Plot 353, Lane 11, Kiambu",2023-03-29,Pending,Rift Valley Institute,Diploma,Law,293066,2022/2023
SCH-000959,Gichuru Mwirigi Kibathi,48143081,076352371,gichuru.kibathi@gmail.com,1979-05-18,Male,Nakuru,Rongai,Soin,"Plot 300, Lane 8, Garden Estate",01-09-2024,Pending,Rift Valley Institute,Diploma,Medicine,259454,2023/2024
